canonical_dossier_id	volume	chapter_code	chapter_title	entry_kind	ordinal_in_chapter_kind	label	title	source_path	source_line	placement	solution_mode	solution_path	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:iii07-dossier-10	III	III/07	Hölder, Minkowski and Interpolation	problem	10	prob:iii07-dossier-10	Minkowski inequality proof dossier	books/vol03_fourier_distributions_pde/chapters/ch07_h_lder_minkowski_and_interpolation/chapter.tex	145	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch07_h_lder_minkowski_and_interpolation/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii07-dossier-11	III	III/07	Hölder, Minkowski and Interpolation	problem	11	prob:iii07-dossier-11	Log-convex interpolation proof dossier	books/vol03_fourier_distributions_pde/chapters/ch07_h_lder_minkowski_and_interpolation/chapter.tex	152	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch07_h_lder_minkowski_and_interpolation/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii07-dossier-12	III	III/07	Hölder, Minkowski and Interpolation	problem	12	prob:iii07-dossier-12	Chapter synthesis	books/vol03_fourier_distributions_pde/chapters/ch07_h_lder_minkowski_and_interpolation/chapter.tex	159	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch07_h_lder_minkowski_and_interpolation/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-01	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	1	prob:iii08-dossier-01	Convergence in measure diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	82	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	theory-of-analysis-functions.tex	T08.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-02	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	2	prob:iii08-dossier-02	Egorov theorem diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	89	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	theory-of-analysis-functions.tex	T08.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-03	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	3	prob:iii08-dossier-03	Uniform integrability diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	96	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	theory-of-analysis-functions.tex	T08.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-04	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	4	prob:iii08-dossier-04	Vitali convergence diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	103	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-05	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	5	prob:iii08-dossier-05	Weak-$L^p$ diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	110	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-06	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	6	prob:iii08-dossier-06	Chebyshev inequality diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	117	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-07	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	7	prob:iii08-dossier-07	Subsequence extraction diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	124	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-08	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	8	prob:iii08-dossier-08	Borderline behavior diagnostic	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	131	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-09	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	9	prob:iii08-dossier-09	Egorov theorem proof dossier	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	138	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-10	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	10	prob:iii08-dossier-10	Chebyshev inequality proof dossier	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	145	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-11	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	11	prob:iii08-dossier-11	Vitali convergence principle proof dossier	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	152	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii08-dossier-12	III	III/08	Egorov, Vitali and Weak-Lp Ideas	problem	12	prob:iii08-dossier-12	Chapter synthesis	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	159	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch08_egorov_vitali_and_weak_lp_ideas/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III01_III08_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii09-dossier-01	III	III/09	Fourier Series	problem	1	prob:iii09-dossier-01	Periodic functions diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	82	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T01.SECTION	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-02	III	III/09	Fourier Series	problem	2	prob:iii09-dossier-02	Orthogonality diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	89	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T01.EXERCISE_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-03	III	III/09	Fourier Series	problem	3	prob:iii09-dossier-03	Fourier coefficients diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	96	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T01.THEORY_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-04	III	III/09	Fourier Series	problem	4	prob:iii09-dossier-04	Partial sums diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	103	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-05	III	III/09	Fourier Series	problem	5	prob:iii09-dossier-05	Bessel inequality diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	110	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-06	III	III/09	Fourier Series	problem	6	prob:iii09-dossier-06	Dirichlet kernel diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	117	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-07	III	III/09	Fourier Series	problem	7	prob:iii09-dossier-07	Pointwise convergence diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	124	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-08	III	III/09	Fourier Series	problem	8	prob:iii09-dossier-08	Gibbs phenomenon diagnostic	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	131	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-09	III	III/09	Fourier Series	problem	9	prob:iii09-dossier-09	Orthogonality relations proof dossier	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	138	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-10	III	III/09	Fourier Series	problem	10	prob:iii09-dossier-10	Bessel inequality proof dossier	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	145	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-11	III	III/09	Fourier Series	problem	11	prob:iii09-dossier-11	Dirichlet convergence principle proof dossier	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	152	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii09-dossier-12	III	III/09	Fourier Series	problem	12	prob:iii09-dossier-12	Chapter synthesis	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	159	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch09_fourier_series/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iii10-dossier-01	III	III/10	Convolution and Approximate Identities	problem	1	prob:iii10-dossier-01	Definition of convolution diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	82	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T02.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-02	III	III/10	Convolution and Approximate Identities	problem	2	prob:iii10-dossier-02	Commutativity and associativity diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	89	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T02.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-03	III	III/10	Convolution and Approximate Identities	problem	3	prob:iii10-dossier-03	Young inequalities diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	96	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T02.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-04	III	III/10	Convolution and Approximate Identities	problem	4	prob:iii10-dossier-04	Translation viewpoint diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	103	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-05	III	III/10	Convolution and Approximate Identities	problem	5	prob:iii10-dossier-05	Approximate identities diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	110	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-06	III	III/10	Convolution and Approximate Identities	problem	6	prob:iii10-dossier-06	Smoothing diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	117	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-07	III	III/10	Convolution and Approximate Identities	problem	7	prob:iii10-dossier-07	Differentiation diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	124	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-08	III	III/10	Convolution and Approximate Identities	problem	8	prob:iii10-dossier-08	Support diagnostic	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	131	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-09	III	III/10	Convolution and Approximate Identities	problem	9	prob:iii10-dossier-09	Commutativity proof dossier	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	138	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-10	III	III/10	Convolution and Approximate Identities	problem	10	prob:iii10-dossier-10	Young $L^1$ inequality proof dossier	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	145	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-11	III	III/10	Convolution and Approximate Identities	problem	11	prob:iii10-dossier-11	Approximate-identity recovery proof dossier	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	152	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii10-dossier-12	III	III/10	Convolution and Approximate Identities	problem	12	prob:iii10-dossier-12	Chapter synthesis	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	159	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch10_convolution_and_approximate_identities/chapter.tex	FRESH_CANONICAL	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iii11-dossier-01	III	III/11	The Fourier Transform	problem	1	prob:iii11-dossier-01	Definition on $L^1$ diagnostic	books/vol03_fourier_distributions_pde/chapters/ch11_the_fourier_transform/chapter.tex	95	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch11_the_fourier_transform/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T03.SECTION	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:iii11-dossier-02	III	III/11	The Fourier Transform	problem	2	prob:iii11-dossier-02	Boundedness and continuity diagnostic	books/vol03_fourier_distributions_pde/chapters/ch11_the_fourier_transform/chapter.tex	102	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch11_the_fourier_transform/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD2.tex	T01.SECTION	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:iii11-dossier-03	III	III/11	The Fourier Transform	problem	3	prob:iii11-dossier-03	Riemann--Lebesgue lemma diagnostic	books/vol03_fourier_distributions_pde/chapters/ch11_the_fourier_transform/chapter.tex	109	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol03_fourier_distributions_pde/chapters/ch11_the_fourier_transform/chapter.tex	CORPUS_GUIDED	books/vol03_fourier_distributions_pde/reconstruction/VOLUME03_III09_III15_DOSSIER_PROVENANCE.tsv	theory-of-analysis-FD.tex	T03.EXERCISE_CHILDREN	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
