solution_id	source_id	solution_source_file	solution_line_range	solution_kind	source_problem_number	linked_problem_id	link_status	reconciliation_status	reconciliation_method	reconciliation_confidence	candidate_problem_ids	solution_text_hash	solution_semantic_unit_id	refinement_status	refinement_method	editorial_resolution_status	editorial_resolution_method	previous_linked_problem_id	structural_relink_status	structural_relink_method	previous_candidate_problem_ids	editorial_note	editorial_decision	editorial_rationale
IMP-DL-117191C0EC-S022	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4043-L4067	SOLUTION	4	IMP-DL-117191C0EC-P040	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P040	df68575997686f380f166841e7884bfc537f9ee10ebe203b67b8068f2480723f	SOLSEM-992752AE27AC											
IMP-DL-117191C0EC-S023	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4473-L4477	SOLUTION	9	IMP-DL-117191C0EC-P048	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P048	115c28b17cbaaea5e28bb55314b687a92766055db90c3b76a6006954fcbafab1	SOLSEM-16996819B245											
IMP-DL-117191C0EC-S024	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4635-L4653	SOLUTION	1	IMP-DL-117191C0EC-P053	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P053	cd8218b698ad9a31bc13d3cf047fed78e7de53cb9821595629f32ba39d4c259a	SOLSEM-663B220FB13A											
IMP-DL-117191C0EC-S025	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4661-L4666	SOLUTION	2	IMP-DL-117191C0EC-P054	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P054	470ac1db6377b628e02478f6519755aa5f61523c8059a26a77c966a3971816af	SOLSEM-8A313F7886DA											
IMP-DL-117191C0EC-S026	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4676-L4685	SOLUTION	3	IMP-DL-117191C0EC-P055	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P055	f03590cf49c51eb2c996b909834169c21e1b8488bcc09acc293a055481cad713	SOLSEM-3E57C689A38D											
IMP-DL-117191C0EC-S027	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4787-L4815	SOLUTION		IMP-DL-117191C0EC-P056	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P056	cde0cfd6f5fd0d8e013f9a5a705ed775745fb852940087bebd2e7c9a2cdf3862	SOLSEM-AB38AD6E68FF											
IMP-DL-117191C0EC-S028	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4821-L4829	SOLUTION	6	IMP-DL-117191C0EC-P057	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P057	0326d94a860f0c54c74672ebbb9ce305c9d7ec9c00f156fc528fb71d07452968	SOLSEM-A13F4AABDA7A											
IMP-DL-117191C0EC-S029	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4897-L4913	SOLUTION	8	IMP-DL-117191C0EC-P059	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P059	78e02a319a6eed9dacb661a06722053006497ab238674073e2ebe84746868ede	SOLSEM-ED4551663EAB											
IMP-DL-117191C0EC-S030	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4939-L4944	SOLUTION	10	IMP-DL-117191C0EC-P061	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P061	07433c7e75a2889a80376358fa2ddd20788295e1e7dcd26661f8f597fba7c7e0	SOLSEM-660583BCCA11											
IMP-DL-117191C0EC-S031	IMP-DL-117191C0EC	Downloads/theory-of-analysis-topics.tex	L4950-L4954	SOLUTION	11	IMP-DL-117191C0EC-P062	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P062	5e61a411d99828d2b53901158caba2cf99c6408b36278fbeac9982dc6ad28f3f	SOLSEM-862F411EEB31											
IMP-DL-EAE0F59552-S001	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L114-L124	SOLUTION		IMP-DL-EAE0F59552-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-P001	341d9b744c18539c6b34f491107dfa9b89b0ef9cb18b437d9ef89b9b8e61ef21	SOLSEM-3850CA112A60											
IMP-DL-EAE0F59552-S002	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L125-L128	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-7EA9DA1D72-PSR001065-6AB7FE80;IMP-M2-7EA9DA1D72-P001;IMP-M2-7EA9DA1D72-P007;IMP-M2-7EA9DA1D72-P011;IMP-M2-7EA9DA1D72-PSR002479-42167B9C;IMP-M2-7EA9DA1D72-P008;IMP-M2-7EA9DA1D72-P014;IMP-M2-7EA9DA1D72-P015	6d33bde9d54fd55410029c19b76b54f12f80ce4a2edfe61ffcf8390d44dc9c51	SOLSEM-DCFE8DCA7990											
IMP-DL-EAE0F59552-S003	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L129-L135	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-7EA9DA1D72-PSR001065-6AB7FE80;IMP-M2-7EA9DA1D72-PSR002479-42167B9C;IMP-M2-7EA9DA1D72-P001;IMP-M2-7EA9DA1D72-P015;IMP-M2-7EA9DA1D72-P007;IMP-M2-7EA9DA1D72-P008;IMP-M2-7EA9DA1D72-P014;IMP-M2-7EA9DA1D72-P016	c991a04ea9241116ff4464969dcb4e87bb535e75d78cfb3f1ccab059112c1290	SOLSEM-B13E4C22612E											
IMP-DL-EAE0F59552-S004	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L154-L163	SOLUTION	2	IMP-DL-EAE0F59552-P002	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-P002	acbd29f7f447cac867b02980ae4b5b19c2a87806d2065fb7529fc292be5ca57c	SOLSEM-43E410333892											
IMP-DL-EAE0F59552-S005	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L677-L702	SOLUTION	10	IMP-DL-EAE0F59552-P013	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-P013	338339f1e198b084d45d6de1ffe657ea34bf152eabc54844e75b98bba5bd34a7	SOLSEM-F59C5E089966											
IMP-DL-EAE0F59552-S006	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L1820-L1851	SOLUTION	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	12727d25a1b50690a23dbe7f07a28a79e1a1993dea724fd39f8f6fc0e4d36eb1	SOLSEM-6ED5044C5FBD					IMP-DL-EAE0F59552-P017	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-EAE0F59552-S007	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L1877-L1917	SOLUTION	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	a5f0c9fa2588272dd845baf6009c4a219b532cfe34dfd0d234b14a6a9071e8b1	SOLSEM-051F4B035D50					IMP-DL-EAE0F59552-P017	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-EAE0F59552-S008	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L1975-L2029	SOLUTION	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	ecd0b492447058872b37983edfca63864ee6ea0cf2bb8d031913c14b224e76cb	SOLSEM-E0852C018FD4					IMP-DL-EAE0F59552-P017	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-EAE0F59552-S009	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L2058-L2112	SOLUTION	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	75ce623e62e0ae09d06666d4a2c5492b0bf696271ef225dfa7d1582b3f35ccc3	SOLSEM-50BEDED0F8B3					IMP-DL-EAE0F59552-P017	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-EAE0F59552-S010	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L2136-L2176	SOLUTION	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	d8a95db705bbdbb8f94da2f43677294a364eaddf37e5954559de166b23a27374	SOLSEM-D08471850273					IMP-DL-EAE0F59552-P017	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-EAE0F59552-S011	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L2281-L2337	SOLUTION		IMP-DL-EAE0F59552-PSR002253-4F8EDCD6	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR002253-4F8EDCD6	4898ad05d04f4d0eb3c5aac1bf92f87d52785e740973e37f04de68d1cc8933b5	SOLSEM-30FB8A119E84					IMP-DL-EAE0F59552-P017	RELINKED	SAME_FILE_NEAREST_PRECEDING_OBJECT				
IMP-DL-EAE0F59552-S012	IMP-DL-EAE0F59552	Downloads/theory-of-analysis-topology.tex	L3200-L3287	SOLUTION	17		UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-3C59D9EE8B-P093;IMP-DL-38CE6DEB56-P049;IMP-M3-D1A916E0DD-P093;IMP-M3-D19BB3C803-P049;IMP-DL-40E9B7EE44-R003250-00B03F59;IMP-DL-E1F1BB4192-R004333-00B03F59;IMP-DL-D18914CBBD-P017;IMP-M3-0D398C7F27-R004333-00B03F59	c7c47573802861358da112368547e77e90a2e615682082dd90ce89d548e7195e	SOLSEM-46C35180713E											
IMP-DL-E0A96454A5-S001	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L117-L131	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-2370D81D66-P066;IMP-M2-1D2863B81A-P010;IMP-M2-1D2863B81A-P001;IMP-M2-1D2863B81A-P002;IMP-M2-1D2863B81A-P003;IMP-M2-1D2863B81A-P006;IMP-DL-2370D81D66-P023;IMP-DL-2370D81D66-P013	e0391804df30ea3231e374aed443aa17d76366ef39e88daf50e8ea4728b8e940	SOLSEM-B93C6150B2EC											
IMP-DL-E0A96454A5-S002	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L150-L182	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-1D2863B81A-P002;IMP-M2-1D2863B81A-P003;IMP-M2-1D2863B81A-P006;IMP-M2-1D2863B81A-P001;IMP-M2-1D2863B81A-P004;IMP-M2-1D2863B81A-P009;IMP-M2-1D2863B81A-P027;IMP-M2-1D2863B81A-R003633-48826DDF	5fd36b866c503831d985aa826b981aba77a3ecbba8a5f4a1d49c2ddb397a793e	SOLSEM-AEA4A9DC1681											
IMP-DL-E0A96454A5-S003	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L190-L211	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-1D2863B81A-P001;IMP-M2-1D2863B81A-P007;IMP-M2-1D2863B81A-P002;IMP-M2-1D2863B81A-P003;IMP-M2-1D2863B81A-P004;IMP-M2-1D2863B81A-P006;IMP-M2-1D2863B81A-P010;IMP-M2-1D2863B81A-P009	e3818941bee706b54b9b06ee4652c4395760e3be418cc5e78b3fbdfdf6f26304	SOLSEM-CC3D2F5A621D											
IMP-DL-E0A96454A5-S004	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L215-L254	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-1D2863B81A-P001;IMP-M2-1D2863B81A-P004;IMP-M2-1D2863B81A-P026;IMP-M2-1D2863B81A-R003625-113CB3B8;IMP-M2-1D2863B81A-P002;IMP-M2-1D2863B81A-P003;IMP-M2-1D2863B81A-P006;IMP-M2-1D2863B81A-P007	3a28ba29a47168bcf6df397ee44dc2f801b48bf492366e82b140cc1370d8d561	SOLSEM-0CB155B2EE69											
IMP-DL-E0A96454A5-S005	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L262-L290	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-873C6F4098-P079;IMP-M2-1D2863B81A-P008;IMP-M2-CFC28ED568-P079;IMP-M2-1D2863B81A-P007;IMP-M2-1D2863B81A-P001;IMP-M2-1D2863B81A-P004;IMP-M2-1D2863B81A-P002;IMP-M2-1D2863B81A-P003	9c03e54d45821cedf44b39cdeab16c5185861d5ec8ce0164393d886d7080d37e	SOLSEM-E1C7298294B9											
IMP-DL-E0A96454A5-S006	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L298-L335	SOLUTION		IMP-M2-1D2863B81A-P001	LINKED_SEMANTIC_EQUIVALENCE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1D2863B81A-P001	bb5f173642ba43c248e3d78a8fafad90e45ade3e9997dad96bf95ad8c52d0e59	SOLSEM-AEF3208239AF	RESOLVED	EXACT_SOLUTION_TEXT_TRUSTED_MEMBER									
IMP-DL-E0A96454A5-S007	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L408-L445	SOLUTION		IMP-DL-E0A96454A5-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-P001	bb5f173642ba43c248e3d78a8fafad90e45ade3e9997dad96bf95ad8c52d0e59	SOLSEM-AEF3208239AF											
IMP-DL-E0A96454A5-S008	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L507-L537	SOLUTION		IMP-DL-E0A96454A5-P002	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-P002	35e640b8fca9e3901c625992bdbaab20fe47d37ed687332c4f970ac96b89fb97	SOLSEM-C62896465532											
IMP-DL-E0A96454A5-S009	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L552-L582	SOLUTION		IMP-DL-E0A96454A5-P003	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-P003	35e640b8fca9e3901c625992bdbaab20fe47d37ed687332c4f970ac96b89fb97	SOLSEM-C62896465532											
IMP-DL-E0A96454A5-S010	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L630-L634	SOLUTION		IMP-DL-E0A96454A5-P004	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-P004	1e3ec2c117d9ad55611bbc8a552f920073db1333022846b4daa75a6ac692934c	SOLSEM-69EF80292DE0											
IMP-DL-E0A96454A5-S011	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L678-L698	SOLUTION		IMP-DL-E0A96454A5-P006	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-P006	a9ba9dda21e13a8fcbbfb4e5d63ecf851a0a39782519b13e7da87c7be141375f	SOLSEM-75D4C8004B09											
IMP-DL-E0A96454A5-S012	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L699-L704	SOLUTION		IMP-DL-15679DEE8D-P004	UNRESOLVED_AMBIGUOUS	RESOLVED_SOURCE_GROUNDED_EDITORIAL_LINK	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-15679DEE8D-P004	196df8047fc47d1f3b403f79f2f8189c6d07d879823e4917849076900b197318	SOLSEM-A3E4B3F720CA										ACCEPT	Source-grounded P2/P3 review: solution matches exact current or recovered source statement.
IMP-DL-E0A96454A5-S013	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L798-L819	SOLUTION		IMP-DL-E0A96454A5-P007	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-P007	5e677f38da9fce588621942675484352f4ffdd3d9be2599392a6baff5a21afba	SOLSEM-07329ACC69F1											
IMP-DL-E0A96454A5-S014	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L837-L881	SOLUTION		IMP-DL-E0A96454A5-P008	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-P008	fb0626799d878f266bf1e113fa15aa8baa4b143ef8b3989bd72818dc2ad73151	SOLSEM-B7F6D3953F27											
IMP-DL-E0A96454A5-S015	IMP-DL-E0A96454A5	Downloads/theory-of-analysis.tex	L2797-L2801	SOLUTION		IMP-DL-E0A96454A5-R002718-2C4598EE	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-E0A96454A5-R002718-2C4598EE	9e542f13fa45f7f374cb19b2ca9afba3b5ca8d8b793c99e6f71883ccf29efc6f	SOLSEM-64FF3F750A05					IMP-DL-E0A96454A5-P013	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-724FD8B7B1-S001	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L354-L405	SOLUTION	1	IMP-DL-724FD8B7B1-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P001	add529075644285ba4eec416b8a5a7554b019f80ca64fa2b5bc9aa372b393845	SOLSEM-62F0F9835A29											
IMP-DL-724FD8B7B1-S002	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L414-L444	SOLUTION	2	IMP-DL-724FD8B7B1-P002	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P002	5464b0de15552869d91be78ec24a774d18aa4a683812a866348667c249c25b84	SOLSEM-4CE4C51E65BB											
IMP-DL-724FD8B7B1-S003	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L552-L578	SOLUTION	4	IMP-DL-724FD8B7B1-P003	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P003	7480d0a2316d1d8b549b9578b8fc11af1516d9904a67920b2b175e926ed6a445	SOLSEM-1515BBA44B73											
IMP-DL-724FD8B7B1-S004	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L584-L590	SOLUTION	5	IMP-DL-724FD8B7B1-P004	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P004	db3b01630c9d316b054e0baa51ab95d5baea98b8aefed5aeef4bef051b31fa2e	SOLSEM-ACF0D91BA70E											
IMP-DL-724FD8B7B1-S005	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L603-L636	SOLUTION	6	IMP-DL-724FD8B7B1-P005	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P005	8982fd26337054f17e82cfc6f04b7fbff17f29906a4e68eacc81b76178299e15	SOLSEM-B1E70387566E											
IMP-DL-724FD8B7B1-S006	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L646-L658	SOLUTION	7	IMP-DL-724FD8B7B1-P006	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P006	70bb290a7fe5801a2db4703e8428e707da572209f9da406c7f30d8d0a7056b2c	SOLSEM-96302CE0D8D3											
IMP-DL-724FD8B7B1-S007	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L931-L1062	SOLUTION	8	IMP-DL-724FD8B7B1-P007	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P007	3aa8cdf64fcb4a5f69f535b1f543eb3256ac8aba91dccbeba325a5f56a84d063	SOLSEM-4148B2746ED3											
IMP-DL-724FD8B7B1-S008	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L1680-L1785	SOLUTION	9	IMP-DL-724FD8B7B1-P008	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P008	0f77ce8dd5298d6e0830627828669437e046c630f04e9975222fa6bc97266121	SOLSEM-466908A85AD6											
IMP-DL-724FD8B7B1-S009	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L1845-L2085	SOLUTION	10	IMP-DL-724FD8B7B1-P009	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P009	426c2d2c4057527ed9bebbe28291932bdaed1ed3f42143242c6eb22e5654622d	SOLSEM-E6A969FFE4DA											
IMP-DL-724FD8B7B1-S010	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L2127-L2477	SOLUTION	11	IMP-DL-724FD8B7B1-P010	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P010	f1751aeaad2db8e3b7caad132c53f60aa28fbbf9eb840810a9a61964832898c7	SOLSEM-28F30630B9B2											
IMP-DL-724FD8B7B1-S011	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L2944-L3093	SOLUTION		IMP-DL-724FD8B7B1-P011	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P011	38652c99a8234695b7672f9f6074b8bab06acea2db7203c4597524013261314d	SOLSEM-FD3B62955C6D											
IMP-DL-724FD8B7B1-S012	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L3121-L3279	SOLUTION		IMP-DL-724FD8B7B1-P012	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P012	b417bde08c25323ea32fa3d5959e349949ab357f283a9ca9a118d41af059d4f6	SOLSEM-6C1B9A275A2C											
IMP-DL-724FD8B7B1-S013	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L3289-L3361	SOLUTION	2	IMP-DL-724FD8B7B1-P013	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P013	c27647d82d33e97c7eb867af2945537b22bedb887dff6cce271970144a36c304	SOLSEM-3D57631DA079											
IMP-DL-724FD8B7B1-S014	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L3405-L3520	SOLUTION	3	IMP-DL-724FD8B7B1-P014	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-P014	9b68125ee634a08da77b6b6838b871c9ab144ba3c6a642b28d050055f17a0c52	SOLSEM-8FFC67F0F76F											
IMP-DL-724FD8B7B1-S015	IMP-DL-724FD8B7B1	Downloads/theory-of-commutative-algebra-1.tex	L3547-L3659	SOLUTION	4	IMP-DL-724FD8B7B1-SPR003521-B5329F8C	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-724FD8B7B1-SPR003521-B5329F8C	2e1c081aa996e57bbe34226c00976fc8f4d071957b1ca4a85612c388621356ef	SOLSEM-7E0BD3558A79					IMP-DL-724FD8B7B1-P015	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-CAA415139D-S001	IMP-DL-CAA415139D	Downloads/theory-of-commutative-algebra-10.tex	L1064-L1065	SOLUTION	.	IMP-DL-CAA415139D-P031	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-CAA415139D-P031	d619c8c1cebdf37c7c6215fa7beb0d80b790b80c5280d74b9ef7ce7c1e469868	SOLSEM-FD3B6645FA76											
IMP-DL-CAA415139D-S002	IMP-DL-CAA415139D	Downloads/theory-of-commutative-algebra-10.tex	L2395-L2398	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-ACE5A65961-P009;IMP-DL-E1F1BB4192-P007;IMP-M3-0D398C7F27-P007;IMP-M3-251F2514E1-P009;IMP-DL-535B6F59C6-P003;IMP-DL-724FD8B7B1-P003;IMP-DL-724FD8B7B1-P007;IMP-DL-724FD8B7B1-P008	83d68d342a1b48046ce95349fad1858fa78fdf8feafc814ecb61a401739e31c4	SOLSEM-C1AF7EA194A7											
IMP-DL-CAA415139D-S003	IMP-DL-CAA415139D	Downloads/theory-of-commutative-algebra-10.tex	L2520-L2566	SOLUTION			UNRESOLVED_AMBIGUOUS	UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-DL-E1F1BB4192-P010;IMP-DL-E1F1BB4192-P007;IMP-DL-FD5C2608DA-P006;IMP-DL-724FD8B7B1-P010;IMP-M3-0D398C7F27-P010;IMP-M3-0D398C7F27-P007;IMP-DL-ACE5A65961-P002;IMP-DL-ACE5A65961-P009	fff63b352c73deae00ebf15daa4030fc0fd48bf2874e4e68d03abf5269089e39	SOLSEM-59AC70264CDC											
