solution_id	solution_kind	solution_source_file	source_problem_number	old_linked_problem_id	new_linked_problem_id	reconciliation_status	reconciliation_method	confidence	candidate_problem_ids	notes
IMP-M3-5A5277EBFB-S022	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	9	IMP-M3-5A5277EBFB-P029	IMP-M3-5A5277EBFB-P029	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P029	Existing structural link retained.
IMP-M3-5A5277EBFB-S023	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	10	IMP-M3-5A5277EBFB-P030	IMP-M3-5A5277EBFB-P030	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P030	Existing structural link retained.
IMP-M3-5A5277EBFB-S024	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex		IMP-M3-5A5277EBFB-P030	IMP-M3-5A5277EBFB-P030	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P030	Existing structural link retained.
IMP-M3-5A5277EBFB-S025	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	2	IMP-M3-5A5277EBFB-P031	IMP-M3-5A5277EBFB-P031	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P031	Existing structural link retained.
IMP-M3-5A5277EBFB-S026	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	3	IMP-M3-5A5277EBFB-P032	IMP-M3-5A5277EBFB-P032	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P032	Existing structural link retained.
IMP-M3-5A5277EBFB-S027	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	4	IMP-M3-5A5277EBFB-P033	IMP-M3-5A5277EBFB-P033	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P033	Existing structural link retained.
IMP-M3-5A5277EBFB-S028	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	5	IMP-M3-5A5277EBFB-P034	IMP-M3-5A5277EBFB-P034	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P034	Existing structural link retained.
IMP-M3-5A5277EBFB-S029	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	6	IMP-M3-5A5277EBFB-P035	IMP-M3-5A5277EBFB-P035	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P035	Existing structural link retained.
IMP-M3-5A5277EBFB-S030	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	7	IMP-M3-5A5277EBFB-P036	IMP-M3-5A5277EBFB-P036	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P036	Existing structural link retained.
IMP-M3-5A5277EBFB-S031	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	8	IMP-M3-5A5277EBFB-P037	IMP-M3-5A5277EBFB-P037	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P037	Existing structural link retained.
IMP-M3-5A5277EBFB-S032	SOLUTION	MATH_ALLS-3/theory-of-differential-geometry-4.tex	9	IMP-M3-5A5277EBFB-P038	IMP-M3-5A5277EBFB-P038	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-5A5277EBFB-P038	Existing structural link retained.
IMP-M3-AB2FCA292B-S001	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	1	IMP-M3-AB2FCA292B-R000260-52E2D5CC	IMP-M3-AB2FCA292B-R000260-52E2D5CC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R000260-52E2D5CC	Existing structural link retained.
IMP-M3-AB2FCA292B-S002	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	2	IMP-M3-AB2FCA292B-R000336-3D165EF7	IMP-M3-AB2FCA292B-R000336-3D165EF7	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R000336-3D165EF7	Existing structural link retained.
IMP-M3-AB2FCA292B-S003	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	3	IMP-M3-AB2FCA292B-R000391-0B7F7AAC	IMP-M3-AB2FCA292B-R000391-0B7F7AAC	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R000391-0B7F7AAC	Existing structural link retained.
IMP-M3-AB2FCA292B-S004	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	4	IMP-M3-AB2FCA292B-R000605-1DFA752B	IMP-M3-AB2FCA292B-R000605-1DFA752B	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R000605-1DFA752B	Existing structural link retained.
IMP-M3-AB2FCA292B-S005	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	5	IMP-M3-AB2FCA292B-R000673-C83BD85B	IMP-M3-AB2FCA292B-R000673-C83BD85B	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R000673-C83BD85B	Existing structural link retained.
IMP-M3-AB2FCA292B-S006	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	6	IMP-M3-AB2FCA292B-R000740-675F7779	IMP-M3-AB2FCA292B-R000740-675F7779	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R000740-675F7779	Existing structural link retained.
IMP-M3-AB2FCA292B-S007	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	7	IMP-M3-AB2FCA292B-R001181-E5EF259C	IMP-M3-AB2FCA292B-R001181-E5EF259C	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R001181-E5EF259C	Existing structural link retained.
IMP-M3-AB2FCA292B-S008	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	8	IMP-M3-AB2FCA292B-R001248-DF5D8717	IMP-M3-AB2FCA292B-R001248-DF5D8717	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R001248-DF5D8717	Existing structural link retained.
IMP-M3-AB2FCA292B-S009	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	9	IMP-M3-AB2FCA292B-R001292-2ADF71C2	IMP-M3-AB2FCA292B-R001292-2ADF71C2	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R001292-2ADF71C2	Existing structural link retained.
IMP-M3-AB2FCA292B-S010	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	10	IMP-M3-AB2FCA292B-R001328-DBF18850	IMP-M3-AB2FCA292B-R001328-DBF18850	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R001328-DBF18850	Existing structural link retained.
IMP-M3-AB2FCA292B-S011	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-R001358-942CE98F	IMP-M3-AB2FCA292B-R001358-942CE98F	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R001358-942CE98F	Existing structural link retained.
IMP-M3-AB2FCA292B-S012	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	12	IMP-M3-AB2FCA292B-R001407-FC96F3B2	IMP-M3-AB2FCA292B-R001407-FC96F3B2	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R001407-FC96F3B2	Existing structural link retained.
IMP-M3-AB2FCA292B-S013	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	1	IMP-M3-AB2FCA292B-P002	IMP-M3-AB2FCA292B-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P002	Existing structural link retained.
IMP-M3-AB2FCA292B-S014	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	2	IMP-M3-AB2FCA292B-P003	IMP-M3-AB2FCA292B-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P003	Existing structural link retained.
IMP-M3-AB2FCA292B-S015	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	2	IMP-M3-AB2FCA292B-P003	IMP-M3-AB2FCA292B-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P003	Existing structural link retained.
IMP-M3-AB2FCA292B-S016	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	4	IMP-M3-AB2FCA292B-P004	IMP-M3-AB2FCA292B-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P004	Existing structural link retained.
IMP-M3-AB2FCA292B-S017	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	5	IMP-M3-AB2FCA292B-P005	IMP-M3-AB2FCA292B-P005	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P005	Existing structural link retained.
IMP-M3-AB2FCA292B-S018	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	5	IMP-M3-AB2FCA292B-P005	IMP-M3-AB2FCA292B-P005	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P005	Existing structural link retained.
IMP-M3-AB2FCA292B-S019	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	7	IMP-M3-AB2FCA292B-P006	IMP-M3-AB2FCA292B-P006	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P006	Existing structural link retained.
IMP-M3-AB2FCA292B-S020	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	7	IMP-M3-AB2FCA292B-P006	IMP-M3-AB2FCA292B-P006	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P006	Existing structural link retained.
IMP-M3-AB2FCA292B-S021	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	9	IMP-M3-AB2FCA292B-P007	IMP-M3-AB2FCA292B-P007	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P007	Existing structural link retained.
IMP-M3-AB2FCA292B-S022	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	10	IMP-M3-AB2FCA292B-P008	IMP-M3-AB2FCA292B-P008	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P008	Existing structural link retained.
IMP-M3-AB2FCA292B-S023	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-P009	IMP-M3-AB2FCA292B-P009	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P009	Existing structural link retained.
IMP-M3-AB2FCA292B-S024	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	12	IMP-M3-AB2FCA292B-P010	IMP-M3-AB2FCA292B-P010	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P010	Existing structural link retained.
IMP-M3-AB2FCA292B-S025	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	1	IMP-M3-AB2FCA292B-P011	IMP-M3-AB2FCA292B-P011	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P011	Existing structural link retained.
IMP-M3-AB2FCA292B-S026	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	2	IMP-M3-AB2FCA292B-P012	IMP-M3-AB2FCA292B-P012	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P012	Existing structural link retained.
IMP-M3-AB2FCA292B-S027	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	3	IMP-M3-AB2FCA292B-P013	IMP-M3-AB2FCA292B-P013	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P013	Existing structural link retained.
IMP-M3-AB2FCA292B-S028	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	4	IMP-M3-AB2FCA292B-P014	IMP-M3-AB2FCA292B-P014	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P014	Existing structural link retained.
IMP-M3-AB2FCA292B-S029	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	5	IMP-M3-AB2FCA292B-P015	IMP-M3-AB2FCA292B-P015	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P015	Existing structural link retained.
IMP-M3-AB2FCA292B-S030	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	5	IMP-M3-AB2FCA292B-P015	IMP-M3-AB2FCA292B-P015	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P015	Existing structural link retained.
IMP-M3-AB2FCA292B-S031	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	7	IMP-M3-AB2FCA292B-P025	IMP-M3-AB2FCA292B-P025	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P025	Existing structural link retained.
IMP-M3-AB2FCA292B-S032	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	8	IMP-M3-AB2FCA292B-P026	IMP-M3-AB2FCA292B-P026	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P026	Existing structural link retained.
IMP-M3-AB2FCA292B-S033	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	9	IMP-M3-AB2FCA292B-P027	IMP-M3-AB2FCA292B-P027	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P027	Existing structural link retained.
IMP-M3-AB2FCA292B-S034	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	10	IMP-M3-AB2FCA292B-R002825-BC4F1004	IMP-M3-AB2FCA292B-R002825-BC4F1004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R002825-BC4F1004	Existing structural link retained.
IMP-M3-AB2FCA292B-S035	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-R002986-5D970DA1	IMP-M3-AB2FCA292B-R002986-5D970DA1	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R002986-5D970DA1	Existing structural link retained.
IMP-M3-AB2FCA292B-S036	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-R002986-5D970DA1	IMP-M3-AB2FCA292B-R002986-5D970DA1	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R002986-5D970DA1	Existing structural link retained.
IMP-M3-AB2FCA292B-S037	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-R002986-5D970DA1	IMP-M3-AB2FCA292B-R002986-5D970DA1	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R002986-5D970DA1	Existing structural link retained.
IMP-M3-AB2FCA292B-S038	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	12	IMP-M3-AB2FCA292B-R003047-7630031D	IMP-M3-AB2FCA292B-R003047-7630031D	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R003047-7630031D	Existing structural link retained.
IMP-M3-AB2FCA292B-S039	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	13	IMP-M3-AB2FCA292B-R003070-E950BCC5	IMP-M3-AB2FCA292B-R003070-E950BCC5	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R003070-E950BCC5	Existing structural link retained.
IMP-M3-AB2FCA292B-S040	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex		IMP-M3-AB2FCA292B-R003070-E950BCC5	IMP-M3-AB2FCA292B-R003070-E950BCC5	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R003070-E950BCC5	Existing structural link retained.
IMP-M3-AB2FCA292B-S041	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex		IMP-M3-AB2FCA292B-R003070-E950BCC5	IMP-M3-AB2FCA292B-R003070-E950BCC5	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R003070-E950BCC5	Existing structural link retained.
IMP-M3-AB2FCA292B-S042	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex		IMP-M3-AB2FCA292B-R003070-E950BCC5	IMP-M3-AB2FCA292B-R003070-E950BCC5	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-R003070-E950BCC5	Existing structural link retained.
IMP-M3-AB2FCA292B-S043	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-P029	IMP-M3-AB2FCA292B-P029	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P029	Existing structural link retained.
IMP-M3-AB2FCA292B-S044	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-P029	IMP-M3-AB2FCA292B-P029	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P029	Existing structural link retained.
IMP-M3-AB2FCA292B-S045	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-P029	IMP-M3-AB2FCA292B-P029	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P029	Existing structural link retained.
IMP-M3-AB2FCA292B-S046	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	12	IMP-M3-AB2FCA292B-P030	IMP-M3-AB2FCA292B-P030	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P030	Existing structural link retained.
IMP-M3-AB2FCA292B-S047	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	13	IMP-M3-AB2FCA292B-P031	IMP-M3-AB2FCA292B-P031	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P031	Existing structural link retained.
IMP-M3-AB2FCA292B-S048	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex		IMP-M3-AB2FCA292B-P031	IMP-M3-AB2FCA292B-P031	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P031	Existing structural link retained.
IMP-M3-AB2FCA292B-S049	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex		IMP-M3-AB2FCA292B-P031	IMP-M3-AB2FCA292B-P031	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P031	Existing structural link retained.
IMP-M3-AB2FCA292B-S050	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex		IMP-M3-AB2FCA292B-P031	IMP-M3-AB2FCA292B-P031	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P031	Existing structural link retained.
IMP-M3-AB2FCA292B-S051	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	1	IMP-M3-AB2FCA292B-P032	IMP-M3-AB2FCA292B-P032	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P032	Existing structural link retained.
IMP-M3-AB2FCA292B-S052	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	2	IMP-M3-AB2FCA292B-P033	IMP-M3-AB2FCA292B-P033	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P033	Existing structural link retained.
IMP-M3-AB2FCA292B-S053	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	2	IMP-M3-AB2FCA292B-P033	IMP-M3-AB2FCA292B-P033	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P033	Existing structural link retained.
IMP-M3-AB2FCA292B-S054	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	4	IMP-M3-AB2FCA292B-P034	IMP-M3-AB2FCA292B-P034	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P034	Existing structural link retained.
IMP-M3-AB2FCA292B-S055	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	5	IMP-M3-AB2FCA292B-P035	IMP-M3-AB2FCA292B-P035	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P035	Existing structural link retained.
IMP-M3-AB2FCA292B-S056	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	6	IMP-M3-AB2FCA292B-P036	IMP-M3-AB2FCA292B-P036	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P036	Existing structural link retained.
IMP-M3-AB2FCA292B-S057	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	7	IMP-M3-AB2FCA292B-P037	IMP-M3-AB2FCA292B-P037	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P037	Existing structural link retained.
IMP-M3-AB2FCA292B-S058	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	8	IMP-M3-AB2FCA292B-P038	IMP-M3-AB2FCA292B-P038	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P038	Existing structural link retained.
IMP-M3-AB2FCA292B-S059	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	9	IMP-M3-AB2FCA292B-P039	IMP-M3-AB2FCA292B-P039	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P039	Existing structural link retained.
IMP-M3-AB2FCA292B-S060	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	10	IMP-M3-AB2FCA292B-P040	IMP-M3-AB2FCA292B-P040	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P040	Existing structural link retained.
IMP-M3-AB2FCA292B-S061	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	2	IMP-M3-AB2FCA292B-P040	IMP-M3-AB2FCA292B-P040	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P040	Existing structural link retained.
IMP-M3-AB2FCA292B-S062	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	11	IMP-M3-AB2FCA292B-P041	IMP-M3-AB2FCA292B-P041	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P041	Existing structural link retained.
IMP-M3-AB2FCA292B-S063	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-1.tex	12	IMP-M3-AB2FCA292B-P042	IMP-M3-AB2FCA292B-P042	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-AB2FCA292B-P042	Existing structural link retained.
IMP-M3-89937139FC-S001	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	1	IMP-M3-89937139FC-P001	IMP-M3-89937139FC-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P001	Existing structural link retained.
IMP-M3-89937139FC-S002	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	2	IMP-M3-89937139FC-P002	IMP-M3-89937139FC-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P002	Existing structural link retained.
IMP-M3-89937139FC-S003	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	3	IMP-M3-89937139FC-P003	IMP-M3-89937139FC-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P003	Existing structural link retained.
IMP-M3-89937139FC-S004	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	3	IMP-M3-89937139FC-P003	IMP-M3-89937139FC-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P003	Existing structural link retained.
IMP-M3-89937139FC-S005	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	5	IMP-M3-89937139FC-P004	IMP-M3-89937139FC-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P004	Existing structural link retained.
IMP-M3-89937139FC-S006	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	6	IMP-M3-89937139FC-P005	IMP-M3-89937139FC-P005	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P005	Existing structural link retained.
IMP-M3-89937139FC-S007	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	7	IMP-M3-89937139FC-P006	IMP-M3-89937139FC-P006	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P006	Existing structural link retained.
IMP-M3-89937139FC-S008	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	8	IMP-M3-89937139FC-P007	IMP-M3-89937139FC-P007	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P007	Existing structural link retained.
IMP-M3-89937139FC-S009	SOLUTION	MATH_ALLS-3/theory-of-linear-algebra-2.tex	9	IMP-M3-89937139FC-P008	IMP-M3-89937139FC-P008	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M3-89937139FC-P008	Existing structural link retained.
