solution_semantic_unit_id	solution_text_hash	member_count	member_solution_ids	source_files	linked_statement_hashes_before	candidate_statement_hashes	resolution	resolved_statement_hash	resolved_problem_id
SOLSEM-561D796840F3	50bc3c499e1053d2b5f61a1d2064c4ad5b2a8a1be9610259601e71058a451b0c	6	IMP-DL-183AD43C4C-S012;IMP-DL-20E278E436-S012;IMP-DL-AE41E61130-S002;IMP-M2-1895C43FC6-S012;IMP-M2-22F064D6B8-S002;IMP-M2-50B0B212DD-S012	Downloads/exercise_4_solutions (1).tex;Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/exercise_4_solutions (1).tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-342FDB39DF69	516a8553ffcd62bc22a2768a2790b990c2bc8147640e77216edbf068dc68e982	2	IMP-DL-316AE183C3-S006;IMP-M2-303BB87ACE-S006	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	390348a87a6824f8921510ac7fb7fd45d48ba14c795da7c55bcaeba3de311ac4	390348a87a6824f8921510ac7fb7fd45d48ba14c795da7c55bcaeba3de311ac4	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	390348a87a6824f8921510ac7fb7fd45d48ba14c795da7c55bcaeba3de311ac4	IMP-M2-303BB87ACE-P045
SOLSEM-2620EF8FF2B6	524e3e404ea91c2ec04aace87dcf7ad510ece2d82d1ccbdb2345d447e1e4fd2d	2	IMP-DL-8D5CF4CFBA-S049;IMP-M3-89937139FC-S049	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	ccb37cbfd539cf375812008fdf06d636d1e2d4882e1a8716e06df622f2f036fd	ccb37cbfd539cf375812008fdf06d636d1e2d4882e1a8716e06df622f2f036fd	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	ccb37cbfd539cf375812008fdf06d636d1e2d4882e1a8716e06df622f2f036fd	IMP-M3-89937139FC-P039
SOLSEM-5E805026B081	5282d0b6821114a74c044e95a221eb6b93d6cc36e1722d27fa4b46a8d7005bfa	1	IMP-DL-0A9B1F0A75-S010	Downloads/theory-of-algebraic-geometry-9.tex	e464845a55a565c94a6a2017e6d21a3397debdeab23a94a8237da628725bba60	e464845a55a565c94a6a2017e6d21a3397debdeab23a94a8237da628725bba60	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	e464845a55a565c94a6a2017e6d21a3397debdeab23a94a8237da628725bba60	IMP-DL-0A9B1F0A75-P004
SOLSEM-CCA89A664DDE	543260ce6efbfc19b0976d2fd50c4ceb6899accbe927776c8bc1027e9959f847	4	IMP-DL-3C59D9EE8B-S021;IMP-DL-E1F1BB4192-S020;IMP-M3-0D398C7F27-S020;IMP-M3-D1A916E0DD-S021	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;Downloads/theory-of-commutative-algebra-5.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5.tex	00b03f59d1db1fe6893710085fccce79b6ea3b0868cd3119780e8a8d61a90070	00b03f59d1db1fe6893710085fccce79b6ea3b0868cd3119780e8a8d61a90070	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	00b03f59d1db1fe6893710085fccce79b6ea3b0868cd3119780e8a8d61a90070	IMP-M3-0D398C7F27-P012
SOLSEM-CCF41FC27C3E	545d8fa605d7e9e4f84c2f282c26240c4b473b8fc7245d373e0cac068f71fb11	2	IMP-DL-3E276561C4-S017;IMP-M3-AB2FCA292B-S017	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	00eed222e527cab8c48b40ae81be3a30b8ff1ce1d1671149b4fa489be2d649fb	00eed222e527cab8c48b40ae81be3a30b8ff1ce1d1671149b4fa489be2d649fb	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	00eed222e527cab8c48b40ae81be3a30b8ff1ce1d1671149b4fa489be2d649fb	IMP-M3-AB2FCA292B-P005
SOLSEM-4CE4C51E65BB	5464b0de15552869d91be78ec24a774d18aa4a683812a866348667c249c25b84	2	IMP-DL-724FD8B7B1-S002;IMP-M3-51E6A44D55-S002	Downloads/theory-of-commutative-algebra-1.tex;MATH_ALLS-3/theory-of-commutative-algebra-1.tex	46bdd23ba0f77811dc897c685d3de5d1ad69ce9343c98de8deb458679e999f11	46bdd23ba0f77811dc897c685d3de5d1ad69ce9343c98de8deb458679e999f11	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	46bdd23ba0f77811dc897c685d3de5d1ad69ce9343c98de8deb458679e999f11	IMP-M3-51E6A44D55-P002
SOLSEM-F714CBA590B7	55cf7f030afde6a483c977e3f5aea9b77ad15913b5b044b127da0e4c350ae345	2	IMP-DL-38CE6DEB56-S002;IMP-M3-D19BB3C803-S002	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	5729ecc1e20e42db1e51818264d740569a675baee3383969476e8556f9102a17	5729ecc1e20e42db1e51818264d740569a675baee3383969476e8556f9102a17	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5729ecc1e20e42db1e51818264d740569a675baee3383969476e8556f9102a17	IMP-M3-D19BB3C803-P034
SOLSEM-7EC6D35E75B3	564dc1493c0dd66e9ec4f44489cd2f5b2b0b40e1a135ecf85ff08caedba60c9b	2	IMP-DL-AD9EFCAF62-S010;IMP-M2-79778E004E-S010	Downloads/theory-of-complex-analysis-2.tex;MATH-ALLS-2/theory-of-complex-analysis-2.tex	354666cb524e0a5823f11c10cbba19777b812bb271932fb6780878fc52912ae9	354666cb524e0a5823f11c10cbba19777b812bb271932fb6780878fc52912ae9	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	354666cb524e0a5823f11c10cbba19777b812bb271932fb6780878fc52912ae9	IMP-M2-79778E004E-P018
SOLSEM-E9172EC18189	567197f696dfbab390d14c92ca63346fef2d92a822e0968fa99bfcad214260d9	2	IMP-DL-E88547CF67-S004;IMP-M2-80D8AED0FF-S004	Downloads/theory-of-geometry-3.tex;MATH-ALLS-2/theory-of-geometry-3.tex	d92255865157d95f0452e066b0dc5cb139deb052052ad9c0b918f8c8a0251f31	d92255865157d95f0452e066b0dc5cb139deb052052ad9c0b918f8c8a0251f31	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	d92255865157d95f0452e066b0dc5cb139deb052052ad9c0b918f8c8a0251f31	IMP-M2-80D8AED0FF-P013
SOLSEM-B285EC5A4AE0	56b4a48efc925021d0e618ca675f4c98643eb6d2a4a957eac84bbf31398478bd	2	IMP-DL-873C6F4098-S023;IMP-M2-CFC28ED568-S023	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	2d50b0e84d666649e3c66ca2bdf60561fde71d178bb1d3054526803f7569b947	2d50b0e84d666649e3c66ca2bdf60561fde71d178bb1d3054526803f7569b947	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	2d50b0e84d666649e3c66ca2bdf60561fde71d178bb1d3054526803f7569b947	IMP-M2-CFC28ED568-P089
SOLSEM-6DD2DFF0AB74	579ab9c2dbfee8fec800121725e5b1101ac472f4f8d6a3c9dd527a82b97d3cc1	2	IMP-DL-873C6F4098-S020;IMP-M2-CFC28ED568-S020	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	0b763b2501511735852b71d63930b7b2f59a54c121188560fff4794f702063e5	0b763b2501511735852b71d63930b7b2f59a54c121188560fff4794f702063e5	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0b763b2501511735852b71d63930b7b2f59a54c121188560fff4794f702063e5	IMP-M2-CFC28ED568-P086
SOLSEM-6596696EC078	57c472778dc272fb05bf6e28dfd75309b582eddcf772ae79dcdf8409e9214189	2	IMP-DL-E532B44856-S002;IMP-M2-C037D998D4-S002	Downloads/theory-of-analysis-functions-II.tex;MATH-ALLS-2/theory-of-analysis-functions-II.tex	278ae5bfe5ccb6be549dec31836695ad066df779ecc56af5e2c59d5913c7a30d	278ae5bfe5ccb6be549dec31836695ad066df779ecc56af5e2c59d5913c7a30d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	278ae5bfe5ccb6be549dec31836695ad066df779ecc56af5e2c59d5913c7a30d	IMP-M2-C037D998D4-P013
SOLSEM-44FFB7566AEA	57e16aa14c69dc782997c7fc13bd73faf7e1d1b907772bb746bd86af85b0e4ea	1	IMP-DL-D27460A55B-S005	Downloads/theory-of-algebraic-geometry-5.tex	c05292bf083d4f0b092bff883c7e88cb7add6d3bd43600815a8483d688fd564f	c05292bf083d4f0b092bff883c7e88cb7add6d3bd43600815a8483d688fd564f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	c05292bf083d4f0b092bff883c7e88cb7add6d3bd43600815a8483d688fd564f	IMP-DL-D27460A55B-P005
SOLSEM-6896F7FBE8B0	5888ef11ac0372585a7865684e0f984bd3447ef8f350d65578220cedde44d818	4	IMP-DL-183AD43C4C-S052;IMP-DL-20E278E436-S052;IMP-M2-1895C43FC6-S052;IMP-M2-50B0B212DD-S052	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-EEDDF92C1E3F	58b62697c4ef87f956fce4f47296f04b7f2e69428397a39f064b5a39032dc6bb	6	IMP-DL-3C59D9EE8B-S011;IMP-DL-40E9B7EE44-S011;IMP-DL-E1F1BB4192-S011;IMP-M3-0D398C7F27-S011;IMP-M3-17140B7F4C-S011;IMP-M3-D1A916E0DD-S011	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;Downloads/theory-of-commutative-algebra-5-professional.tex;Downloads/theory-of-commutative-algebra-5.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional.tex;MATH_ALLS-3/theory-of-commutative-algebra-5.tex	0814fccf1ce8f7e7f7e05f1573465c56fda01d02db842ba11d2c8194a420e26e	0814fccf1ce8f7e7f7e05f1573465c56fda01d02db842ba11d2c8194a420e26e	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0814fccf1ce8f7e7f7e05f1573465c56fda01d02db842ba11d2c8194a420e26e	IMP-M3-0D398C7F27-P006
SOLSEM-20F35B0AE377	59896ef4ce24d19ea61673cf4c59c980c998762a04b78156d557d8b7c439d2e3	2	IMP-DL-38CE6DEB56-S004;IMP-M3-D19BB3C803-S004	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	a9c311bdb2ae2dfb800f74c3052f59bb784dff87ca958dbb0facde13bf0104e6	a9c311bdb2ae2dfb800f74c3052f59bb784dff87ca958dbb0facde13bf0104e6	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	a9c311bdb2ae2dfb800f74c3052f59bb784dff87ca958dbb0facde13bf0104e6	IMP-M3-D19BB3C803-P036
SOLSEM-2AA7F5C3D7E8	59c1f484a3629a418f5bb8aacef3c99370ba75d54ee1bf7602247657ae591986	1	IMP-DL-A978FB3162-S001	Downloads/theory-of-algebraic-topology-4.tex	3bffa3c526bb6e7f0ee03ed2d093303c85bbfe83acf95da5990628430570a1d3	3bffa3c526bb6e7f0ee03ed2d093303c85bbfe83acf95da5990628430570a1d3	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	3bffa3c526bb6e7f0ee03ed2d093303c85bbfe83acf95da5990628430570a1d3	IMP-DL-A978FB3162-P001
SOLSEM-D34E14DD8217	59c324da90824c0e868f1285abe87a0e0f00228f262f6bc6eddfe24de2bbd3cb	1	IMP-DL-6447F1B120-S006	Downloads/theory-of-algebraic-topology-11.tex	d1a2e46f569eb5dfce123bfc834acec145736a57b09bbee75a58fabb516c4e27	d1a2e46f569eb5dfce123bfc834acec145736a57b09bbee75a58fabb516c4e27	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	d1a2e46f569eb5dfce123bfc834acec145736a57b09bbee75a58fabb516c4e27	IMP-DL-6447F1B120-P037
SOLSEM-4A1210307EE3	5ab5a373f19b7cd0bfdb03e609d6ead13f278822dd32409fa3f3fdcc38574c50	1	IMP-DL-35223EB1F7-S005	Downloads/theory-of-algebraic-topology-6.tex	ee0e519325dd5c16de3aaf28cc38138a300c62aa346dfad5c1324ba4fdca509f	ee0e519325dd5c16de3aaf28cc38138a300c62aa346dfad5c1324ba4fdca509f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	ee0e519325dd5c16de3aaf28cc38138a300c62aa346dfad5c1324ba4fdca509f	IMP-DL-35223EB1F7-P009
SOLSEM-A62E5595CC1F	5b7ad1506df09cc4293b4c1d08cca4f20c021f6e49eef677341f100d507b0c39	1	IMP-DL-0B4CC237FA-S002	Downloads/theory-of-algebraic-geometry-3.tex	3f1f851ce5794c9734be790183998db8982ac0899a02964532f1df4f2240dfca	3f1f851ce5794c9734be790183998db8982ac0899a02964532f1df4f2240dfca	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	3f1f851ce5794c9734be790183998db8982ac0899a02964532f1df4f2240dfca	IMP-DL-0B4CC237FA-P002
SOLSEM-5AED133A1172	5baaf7c40ce465b87fd975b77778a5104d3e23e65b5c5b4bca5e2262d5fae480	2	IMP-DL-117191C0EC-S009;IMP-M2-40A546CAA2-S009	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	ec31eede57cea111aed13fa6404478dfd407b187ef84e742871527750d8d591c	ec31eede57cea111aed13fa6404478dfd407b187ef84e742871527750d8d591c	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	ec31eede57cea111aed13fa6404478dfd407b187ef84e742871527750d8d591c	IMP-M2-40A546CAA2-P018
SOLSEM-DCA566404E14	5beb4f6ce30d4dc5fbfe9559482d45138096b6a32a8748191ae41a230fb7cdcf	2	IMP-DL-D148B51FB7-S007;IMP-M3-5A5277EBFB-S007	Downloads/theory-of-differential-geometry-4.tex;MATH_ALLS-3/theory-of-differential-geometry-4.tex	86c688f4d39c0ed1763a907631fd5ccb18e94de26daa49e48e1fd87d01f96648	86c688f4d39c0ed1763a907631fd5ccb18e94de26daa49e48e1fd87d01f96648	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	86c688f4d39c0ed1763a907631fd5ccb18e94de26daa49e48e1fd87d01f96648	IMP-M3-5A5277EBFB-P016
SOLSEM-F7BECC48CC9E	5c00708fb2691c0ed2d5ee825a22a12ba736284a9ac050b6c825bf95215860b8	3	IMP-DL-BD3A6D53D0-S006;IMP-M2-E2BE0561BD-S006;IMP-M3-0F6B7A59EB-S006	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	528b09206269125477edeb229c777bb3538af0442d6f25946a4798b00decbea3	528b09206269125477edeb229c777bb3538af0442d6f25946a4798b00decbea3	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	528b09206269125477edeb229c777bb3538af0442d6f25946a4798b00decbea3	IMP-M3-0F6B7A59EB-P006
SOLSEM-BEFCE91AB6CE	5c1cb395a7e71885dd232a94114eceb3cd310f66d25eabad7676b6e5837e2f9f	1	IMP-DL-0A9B1F0A75-S011	Downloads/theory-of-algebraic-geometry-9.tex	e464845a55a565c94a6a2017e6d21a3397debdeab23a94a8237da628725bba60	e464845a55a565c94a6a2017e6d21a3397debdeab23a94a8237da628725bba60	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	e464845a55a565c94a6a2017e6d21a3397debdeab23a94a8237da628725bba60	IMP-DL-0A9B1F0A75-P004
SOLSEM-A53775702998	5c40841b527a6c001b615bb636b7d625f1b869a3b33035c884c90ceb8f0bb8d4	2	IMP-DL-0A181AC273-S006;IMP-M2-80AFB5AE64-S006	Downloads/theory-of-complex-analysis.tex;MATH-ALLS-2/theory-of-complex-analysis.tex	1d0fc161b73072eb53e5460a7756c6f4ba968ea1b24167f38fcfc5387f098e2e	1d0fc161b73072eb53e5460a7756c6f4ba968ea1b24167f38fcfc5387f098e2e	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	1d0fc161b73072eb53e5460a7756c6f4ba968ea1b24167f38fcfc5387f098e2e	IMP-M2-80AFB5AE64-P018
SOLSEM-510F83E5FDD3	5cce8ad99ad23713e39bec9f11d7d1f65c3218e29f8eaffef1861cbf3e1b3c91	2	IMP-DL-9DE2876887-S004;IMP-M2-11069D160E-S004	Downloads/theory-of-complex-analysis-series.tex;MATH-ALLS-2/theory-of-complex-analysis-series.tex		04a4d2eba6b2b75dab5c0fa6cc2e09c9d098f633a4a304ee064b1c0a47cf5dc1;427d190f62b54c2084d3532e76b1572719b054499dd74fd6e530ebdb1edf84f1;73c2aa3eb50cc4c4e0f7ed33e979609600ea2836305be00c5c6e27b349bd1490;c299ef573bb1ccf008ce31d8de8bd7d34a11260363e18d21063692c99ead7ffc;f19b943bf7a61eea1eb554f53f345c23a5b83f7744fd2ebda32236fc26774e35	UNRESOLVED		
SOLSEM-8D249CD48CF2	5d0db7ece31222e6f9c13c1a6a2a60d44ae174c5d17f017dd0760c18c18b905b	2	IMP-DL-8D5CF4CFBA-S007;IMP-M3-89937139FC-S007	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	edd3479438931177eb20e8b9246013b6093ab9ab9a118e3c860cfa8a9144322a	edd3479438931177eb20e8b9246013b6093ab9ab9a118e3c860cfa8a9144322a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	edd3479438931177eb20e8b9246013b6093ab9ab9a118e3c860cfa8a9144322a	IMP-M3-89937139FC-P006
SOLSEM-2C9C10E8B3FF	5d3c077b627e02c52be105f3e667ac11cae91fab232736671eda1a3899b58eb2	2	IMP-DL-CB3C80FF97-S019;IMP-M2-7B5A4788C1-S019	Downloads/theory-of-complex-analysis-topology.tex;MATH-ALLS-2/theory-of-complex-analysis-topology.tex	845032c783719a69e1862213d620f36c51266f2e766bbc9ae629873c8ab9db60	845032c783719a69e1862213d620f36c51266f2e766bbc9ae629873c8ab9db60	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	845032c783719a69e1862213d620f36c51266f2e766bbc9ae629873c8ab9db60	IMP-M2-7B5A4788C1-P031
SOLSEM-39EC4EBEE15F	5d9213cd9323ba31ad48f28ef3891d5cd7a196e7a8bc86d9f9f02720f0f72ef5	2	IMP-DL-117191C0EC-S017;IMP-M2-40A546CAA2-S017	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	6c2b4c10337df85d42c15e87ffa56d253570f97671857d15ac7864a04a32a2a1	6c2b4c10337df85d42c15e87ffa56d253570f97671857d15ac7864a04a32a2a1	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	6c2b4c10337df85d42c15e87ffa56d253570f97671857d15ac7864a04a32a2a1	IMP-M2-40A546CAA2-P028
SOLSEM-A822DCD2644F	5dd43c0516e759476bb0fd4eac15217f2ec8cdd67019eae97d3046c1e7c8c8ab	2	IMP-DL-535B6F59C6-S004;IMP-M3-0753B8F46B-S004	Downloads/theory-of-commutative-algebra-4.tex;MATH_ALLS-3/theory-of-commutative-algebra-4.tex	6e475b9a1433d6c9b491bac9ec5bd87cc55c9a9ec3049123b7d9e11a1f109cf7	6e475b9a1433d6c9b491bac9ec5bd87cc55c9a9ec3049123b7d9e11a1f109cf7	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	6e475b9a1433d6c9b491bac9ec5bd87cc55c9a9ec3049123b7d9e11a1f109cf7	IMP-M3-0753B8F46B-P004
SOLSEM-46B25780B0AA	5ddf5788f5f2710ef345f89a8d13b82f66cf5ad7484cd48896bc322c3cbf6ef6	2	IMP-DL-11EDF39EA7-S013;IMP-M2-68556E3D88-S013	Downloads/theory-of-analysis-FD2.tex;MATH-ALLS-2/theory-of-analysis-FD2.tex	34fb7f907158446a1e1b056962ccd6aef0ad3da36101966687481c79ddb275f6	34fb7f907158446a1e1b056962ccd6aef0ad3da36101966687481c79ddb275f6	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	34fb7f907158446a1e1b056962ccd6aef0ad3da36101966687481c79ddb275f6	IMP-M2-68556E3D88-P017
SOLSEM-19C075197484	5e1c914de411a92c254bb56b991b83d36dd41f9ee6d65d6095e7e7b543d52bcd	2	IMP-DL-38CE6DEB56-S011;IMP-M3-D19BB3C803-S011	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	b635df90bed2b633573a9b6b306fc44d2334d0661677d604c97ed00bea9d1d33	b635df90bed2b633573a9b6b306fc44d2334d0661677d604c97ed00bea9d1d33	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	b635df90bed2b633573a9b6b306fc44d2334d0661677d604c97ed00bea9d1d33	IMP-M3-D19BB3C803-P043
SOLSEM-75276296B89E	5e4ff2fd8eba2c4ee56ba5e6f1f4a25806eeecd73325cad912913aaaaabccd99	2	IMP-DL-117191C0EC-S008;IMP-M2-40A546CAA2-S008	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	8f2878d6e86fa144b747b02bb543fc0a4eba9eb5e6ffcde7e45508e3a9595c53	8f2878d6e86fa144b747b02bb543fc0a4eba9eb5e6ffcde7e45508e3a9595c53	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	8f2878d6e86fa144b747b02bb543fc0a4eba9eb5e6ffcde7e45508e3a9595c53	IMP-M2-40A546CAA2-P015
SOLSEM-862F411EEB31	5e61a411d99828d2b53901158caba2cf99c6408b36278fbeac9982dc6ad28f3f	2	IMP-DL-117191C0EC-S031;IMP-M2-40A546CAA2-S031	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	47f21a36ee3f65f43a09e22b96eeec0a4f4fcba010fc5485c32bd78da20c88a3	47f21a36ee3f65f43a09e22b96eeec0a4f4fcba010fc5485c32bd78da20c88a3	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	47f21a36ee3f65f43a09e22b96eeec0a4f4fcba010fc5485c32bd78da20c88a3	IMP-M2-40A546CAA2-P062
SOLSEM-07329ACC69F1	5e677f38da9fce588621942675484352f4ffdd3d9be2599392a6baff5a21afba	6	IMP-DL-15679DEE8D-S013;IMP-DL-3CA1CB77F7-S013;IMP-DL-E0A96454A5-S013;IMP-M2-1D2863B81A-S013;IMP-M2-D47CB97304-S013;IMP-M2-F08D4144EA-S013	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex	37265362bb2ed94dc1a3301a24d97e1b3522557554eebea76aa24d441feedde1	37265362bb2ed94dc1a3301a24d97e1b3522557554eebea76aa24d441feedde1	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	37265362bb2ed94dc1a3301a24d97e1b3522557554eebea76aa24d441feedde1	IMP-M2-1D2863B81A-P007
SOLSEM-75628998F7B0	5e7f0a4e366262d99f491024f7d754c982e6d1df769b7543629872c78bf3ef8d	2	IMP-DL-11EDF39EA7-S011;IMP-M2-68556E3D88-S011	Downloads/theory-of-analysis-FD2.tex;MATH-ALLS-2/theory-of-analysis-FD2.tex		35f51941e263b7709178252244ceccf2df70c9e4379ee42b65b5e327f270933d;6cd3f9b4fafd6de1242319232bc9effa5d4b78fc2e39b12ae74d87adfaa16973;7ec36306ed461a7fca61a97a2c9d8f18508cc9cac9edf9dd645210146f0b22e9;9800cb7eec9c4dbe14e32994876727a360272fb834e90e13dc653fa450b0e0ad;bb960384a9aba4280ce349345b8a6dc4d289f41ae4f32470c7138a3a2aa9df76;c8fdc13cbb41cf0b774cc20689c95ffc2ce0e441c3965adbb9d208ff10a9d8e1	UNRESOLVED		
SOLSEM-8D32F2528A8F	5eb5ba16eccafff744e9f77c846d9fa8f749627457d3b03a82058ffd6dbd41f7	2	IMP-DL-98972A6B93-S001;IMP-M2-355EA0996F-S001	Downloads/theory-of-geometry-II.tex;MATH-ALLS-2/theory-of-geometry-II.tex	0b825a685998f956b747b9c73bd6c1dbac09432335c9ebb411ac4c2b734d750a	0b825a685998f956b747b9c73bd6c1dbac09432335c9ebb411ac4c2b734d750a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0b825a685998f956b747b9c73bd6c1dbac09432335c9ebb411ac4c2b734d750a	IMP-M2-355EA0996F-P010
SOLSEM-9EAC80EBC5F2	5ebf2588ac543a24ed394ffe25d67d1868ac83543d4cadae6d31fab47cf32807	2	IMP-DL-D148B51FB7-S004;IMP-M3-5A5277EBFB-S004	Downloads/theory-of-differential-geometry-4.tex;MATH_ALLS-3/theory-of-differential-geometry-4.tex	2a67418d93918db5fb045c8f50130bd910a06a1dd02b6fcb13afc94f6aa3e444	2a67418d93918db5fb045c8f50130bd910a06a1dd02b6fcb13afc94f6aa3e444	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	2a67418d93918db5fb045c8f50130bd910a06a1dd02b6fcb13afc94f6aa3e444	IMP-M3-5A5277EBFB-P013
SOLSEM-AEA4A9DC1681	5fd36b866c503831d985aa826b981aba77a3ecbba8a5f4a1d49c2ddb397a793e	6	IMP-DL-15679DEE8D-S002;IMP-DL-3CA1CB77F7-S002;IMP-DL-E0A96454A5-S002;IMP-M2-1D2863B81A-S002;IMP-M2-D47CB97304-S002;IMP-M2-F08D4144EA-S002	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex		052f0120dbff5961d1808442323dddc29a97b35d21a57b43a8f1a5fded33bb2d;08a63570ead67ee71da6fa932c3f9c03cdf2901203e8d84a6711aa0cbdadff59;21e578c1fd9afa88561493e971873d40a57bb65eb8682563b9302d46aa95ec3b;2356636db074033163255616440cd2fe31e45621ba397772dbee4da5e4278c99;2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce;48826ddf8fee60e9bb30fb2a7ac5d739b0f676969a61eba8607352a19a031c29;5aee21742b4e6aefb922b71c80934ad832cd7c5ae47a2a71e10c79456dbab167;bddd8e3a3b7ce1623c73ab4b36ecf54b6c47ee62242927f540460ff9b9c76123;bf81e4a318d67be1cc986cd189c543662d22944f38212d535b3e3940e96578b1;d55ff1450a44dc8970351810a1371254b7a77b8c28f7634ce6910d7ea6c50145	UNRESOLVED		
