statement_hash	semantic_problem_id	representative_problem_id	member_count	member_problem_ids	source_files	source_collections	problem_types	source_problem_numbers	aggregate_solution_ids	aggregate_hint_ids	solution_availability	review_status
518e6e00525d0863ca9a0e5a95afafa48fb91322c58117e9ed8a4bd43d53e457	SEM-518E6E00525D	IMP-DL-873C6F4098-P027	2	IMP-DL-873C6F4098-P027;IMP-M2-CFC28ED568-P027	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	Downloads;MATH-ALLS-2	PROBLEM	15			NO	NEEDS_EDITORIAL_REVIEW
518fd78ea1e64a51228f714ced4f8418b1b21df2a5d1eaea90be43a7f7bd575e	SEM-518FD78EA1E6	IMP-DL-0EB9CBD958-P013	2	IMP-DL-0EB9CBD958-P013;IMP-M2-F4C85D52DC-P013	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
51a1435f19ae03459fab9f54cfd5847b56877c76420fc47d38fb4b431ccf833d	SEM-51A1435F19AE	IMP-DL-1068DBED71-P057	4	IMP-DL-1068DBED71-P057;IMP-DL-CAA415139D-P057;IMP-M3-F4E66B2919-P057;IMP-M3-FCB1647DD6-P057	Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
51b3c84ba2b37f47a06a05bdcbb5ba753337f9604211fc3d67d61684933052ca	SEM-51B3C84BA2B3	IMP-DL-BD3A6D53D0-P027	3	IMP-DL-BD3A6D53D0-P027;IMP-M2-E2BE0561BD-P027;IMP-M3-0F6B7A59EB-P027	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	Downloads;MATH-ALLS-2;MATH_ALLS-3	PROBLEM	9(b)	IMP-DL-BD3A6D53D0-S026;IMP-M2-E2BE0561BD-S026;IMP-M3-0F6B7A59EB-S026		YES	NEEDS_EDITORIAL_REVIEW
51c57284c4c35ae1047e5af64f2c001d8e58a4f4adaefd6c563a03bda2653840	SEM-51C57284C4C3	IMP-DL-183AD43C4C-R000971-51C57284	4	IMP-DL-183AD43C4C-R000971-51C57284;IMP-DL-20E278E436-R000913-51C57284;IMP-M2-1895C43FC6-R000971-51C57284;IMP-M2-50B0B212DD-R000913-51C57284	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	Downloads;MATH-ALLS-2	EXERCISE	5.6	IMP-DL-183AD43C4C-S023;IMP-DL-20E278E436-S023;IMP-M2-1895C43FC6-S023;IMP-M2-50B0B212DD-S023		YES	NEEDS_EDITORIAL_REVIEW
51c64429083aca6d87b7badfe35de012209ced0f9467e2cf00bb1b76ec40035e	SEM-51C64429083A	IMP-DL-0AC5ADA26C-P001	1	IMP-DL-0AC5ADA26C-P001	Downloads/theory-of-algebraic-topology-8.tex	Downloads	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
52113f3badf38ac896b4826453d49b3db9a2bca6b9e09abd374856d01160d0e8	SEM-52113F3BADF3	IMP-DL-EAE0F59552-PSR001859-52113F3B	2	IMP-DL-EAE0F59552-PSR001859-52113F3B;IMP-M2-7EA9DA1D72-PSR001859-52113F3B	Downloads/theory-of-analysis-topology.tex;MATH-ALLS-2/theory-of-analysis-topology.tex	Downloads;MATH-ALLS-2	PROBLEM				NO	NEEDS_EDITORIAL_REVIEW
522d9b7d26d1a9fa539cce9da0f8af6f13c64674535e0bdd0d812370465b53a1	SEM-522D9B7D26D1	IMP-DL-3C59D9EE8B-P012	2	IMP-DL-3C59D9EE8B-P012;IMP-M3-D1A916E0DD-P012	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
5231528c993f633bf303f7c9b4059c0795e0e8c75c63b768d185036aef2d7908	SEM-5231528C993F	IMP-DL-11EDF39EA7-P002	2	IMP-DL-11EDF39EA7-P002;IMP-M2-68556E3D88-P002	Downloads/theory-of-analysis-FD2.tex;MATH-ALLS-2/theory-of-analysis-FD2.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE	B			NO	NEEDS_EDITORIAL_REVIEW
526a38ff40c660037d23fb59714e1d673e458c783142f90241a008ef7f522025	SEM-526A38FF40C6	IMP-DL-117191C0EC-P054	2	IMP-DL-117191C0EC-P054;IMP-M2-40A546CAA2-P054	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	Downloads;MATH-ALLS-2	PROBLEM	2	IMP-DL-117191C0EC-S025;IMP-M2-40A546CAA2-S025		YES	NEEDS_EDITORIAL_REVIEW
528a4c04e5aed5232792f746124e99a5e6a9ead62312d3c0e29fff5d1709ae1c	SEM-528A4C04E5AE	IMP-DL-316AE183C3-P059	2	IMP-DL-316AE183C3-P059;IMP-M2-303BB87ACE-P059	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
528b09206269125477edeb229c777bb3538af0442d6f25946a4798b00decbea3	SEM-528B09206269	IMP-DL-BD3A6D53D0-P006	3	IMP-DL-BD3A6D53D0-P006;IMP-M2-E2BE0561BD-P006;IMP-M3-0F6B7A59EB-P006	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	Downloads;MATH-ALLS-2;MATH_ALLS-3	PROBLEM	2.	IMP-DL-BD3A6D53D0-S006;IMP-M2-E2BE0561BD-S006;IMP-M3-0F6B7A59EB-S006		YES	NEEDS_EDITORIAL_REVIEW
529296ce6ecb21d3ca12bcb797b6658657472cc6497184f3aa11c4507348706b	SEM-529296CE6ECB	IMP-DL-0AC5ADA26C-P020	1	IMP-DL-0AC5ADA26C-P020	Downloads/theory-of-algebraic-topology-8.tex	Downloads	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
52cc7610cae57f2e5a4ec63f62bbb4bf44d855a2e2bacac5b914640474ca3d0b	SEM-52CC7610CAE5	IMP-DL-7A55205E2C-P003	2	IMP-DL-7A55205E2C-P003;IMP-M2-2D41E1011A-P003	Downloads/theory-of-geometry-4.tex;MATH-ALLS-2/theory-of-geometry-4.tex	Downloads;MATH-ALLS-2	PROBLEM	3	IMP-DL-7A55205E2C-S003;IMP-M2-2D41E1011A-S003		YES	NEEDS_EDITORIAL_REVIEW
52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	SEM-52E2D5CCF365	IMP-DL-3E276561C4-R000260-52E2D5CC	4	IMP-DL-3E276561C4-R000260-52E2D5CC;IMP-DL-7AFEF11659-R000258-52E2D5CC;IMP-M3-AB2FCA292B-R000260-52E2D5CC;IMP-M3-AC7E1F63D1-R000258-52E2D5CC	Downloads/theory-of-differential-geometry-3.tex;Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-differential-geometry-3.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	Downloads;MATH_ALLS-3	PROBLEM	1	IMP-DL-3E276561C4-S001;IMP-DL-7AFEF11659-S001;IMP-M3-AB2FCA292B-S001;IMP-M3-AC7E1F63D1-S001		YES	NEEDS_EDITORIAL_REVIEW
5337c8eb3af606831615132c4e213e9445232a54eecc57a5e300c8b365323aa9	SEM-5337C8EB3AF6	IMP-DL-0EB9CBD958-P078	2	IMP-DL-0EB9CBD958-P078;IMP-M2-F4C85D52DC-P078	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
536d713dcde8ee1e3f683db3c6e6690cc914a312ab3910526f91aceda7cd4558	SEM-536D713DCDE8	IMP-DL-98972A6B93-P002	2	IMP-DL-98972A6B93-P002;IMP-M2-355EA0996F-P002	Downloads/theory-of-geometry-II.tex;MATH-ALLS-2/theory-of-geometry-II.tex	Downloads;MATH-ALLS-2	PROBLEM	5			NO	NEEDS_EDITORIAL_REVIEW
53739983778421baf2f523a68f8dcf567c79db75175da5ddbb51347edfd25f3c	SEM-537399837784	IMP-DL-A978FB3162-P030	1	IMP-DL-A978FB3162-P030	Downloads/theory-of-algebraic-topology-4.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
539bd4c5baef0eca160fcf75bba0169d5da741a225483bd08b9793ee96392335	SEM-539BD4C5BAEF	IMP-DL-0EB9CBD958-P037	2	IMP-DL-0EB9CBD958-P037;IMP-M2-F4C85D52DC-P037	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM	E1	IMP-DL-0EB9CBD958-S014;IMP-M2-F4C85D52DC-S014		YES	NEEDS_EDITORIAL_REVIEW
53b259ab7523ce8e67088fb966cee2e0ef5ade81daa768d1e0df65d5044750a9	SEM-53B259AB7523	IMP-DL-316AE183C3-P038	2	IMP-DL-316AE183C3-P038;IMP-M2-303BB87ACE-P038	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
53b4c59d18a4cf6370c0bd44d070fcf510ed1260434ce5c5f6ad116d6995f37e	SEM-53B4C59D18A4	IMP-DL-336732908A-P007	2	IMP-DL-336732908A-P007;IMP-M2-805F474A19-P007	Downloads/theory-of-complex-analysis-next.tex;MATH-ALLS-2/theory-of-complex-analysis-next.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE	3			NO	NEEDS_EDITORIAL_REVIEW
53ce02ffe04bbe591b3609d66e0fd9d2dd1cfbe6b83c3d5527afd064579577c2	SEM-53CE02FFE04B	IMP-DL-8016517B0A-P028	3	IMP-DL-8016517B0A-P028;IMP-M2-2B58694CBF-P028;IMP-M3-911366A7C5-P028	Downloads/theory-of-differential-geometry-1.tex;MATH-ALLS-2/theory-of-differential-geometry-1.tex;MATH_ALLS-3/theory-of-differential-geometry-1.tex	Downloads;MATH-ALLS-2;MATH_ALLS-3	PROBLEM	5			NO	NEEDS_EDITORIAL_REVIEW
53e4bbec3c5cfca15057fb4de47632c2400603f59b8ffeeead8bef61c8455ddb	SEM-53E4BBEC3C5C	IMP-DL-11EDF39EA7-P003	2	IMP-DL-11EDF39EA7-P003;IMP-M2-68556E3D88-P003	Downloads/theory-of-analysis-FD2.tex;MATH-ALLS-2/theory-of-analysis-FD2.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE	C			NO	NEEDS_EDITORIAL_REVIEW
53f5a3e303f40daeb30ab06169d028c3d460cef883735e32143a52898bf0e32d	SEM-53F5A3E303F4	IMP-DL-117191C0EC-P031	2	IMP-DL-117191C0EC-P031;IMP-M2-40A546CAA2-P031	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	Downloads;MATH-ALLS-2	PROBLEM	2	IMP-DL-117191C0EC-S020;IMP-M2-40A546CAA2-S020		YES	NEEDS_EDITORIAL_REVIEW
542a6e1fa57960048f38682adc24c65ae1a2fdfdcd094ee45ed470a55c36d790	SEM-542A6E1FA579	IMP-DL-12C1A20716-P011	1	IMP-DL-12C1A20716-P011	Downloads/theory-of-algebraic-topology-10.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
5434ec9525b5ac643434fd9a8f0d6a88cef78912667e29fa7e229b304ff2b31d	SEM-5434EC9525B5	IMP-DL-3CA1CB77F7-P045	4	IMP-DL-3CA1CB77F7-P045;IMP-DL-3CA1CB77F7-R004947-5434EC95;IMP-M2-F08D4144EA-P045;IMP-M2-F08D4144EA-R004947-5434EC95	Downloads/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex	Downloads;MATH-ALLS-2	EXERCISE		IMP-DL-3CA1CB77F7-S021;IMP-M2-F08D4144EA-S021		YES	NEEDS_EDITORIAL_REVIEW
545a55f64703bb924dba95b3965b93d4ba8b249666f1b03724189e97120b775a	SEM-545A55F64703	IMP-DL-1068DBED71-P010	4	IMP-DL-1068DBED71-P010;IMP-DL-CAA415139D-P010;IMP-M3-F4E66B2919-P010;IMP-M3-FCB1647DD6-P010	Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
545c2a1774fed92fcd189fb2d8d90326d49dc088a50937c9df463670cc06af68	SEM-545C2A1774FE	IMP-DL-3E276561C4-P002	2	IMP-DL-3E276561C4-P002;IMP-M3-AB2FCA292B-P002	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	Downloads;MATH_ALLS-3	PROBLEM	1	IMP-DL-3E276561C4-S013;IMP-M3-AB2FCA292B-S013		YES	NEEDS_EDITORIAL_REVIEW
547746e2b32d9b04a7266c0ac43cacc93bd41a0cc6ebd59d7530703f7e9e799a	SEM-547746E2B32D	IMP-DL-D6E9B3BC73-R001105-547746E2	2	IMP-DL-D6E9B3BC73-R001105-547746E2;IMP-M3-422B74F85F-R001102-547746E2	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	Downloads;MATH_ALLS-3	PROBLEM	3			NO	NEEDS_EDITORIAL_REVIEW
54a4a7c021f2f31d852c6026828bb1aa605436a48475a5f3b4c2a4a2d1dccec1	SEM-54A4A7C021F2	IMP-DL-316AE183C3-P041	2	IMP-DL-316AE183C3-P041;IMP-M2-303BB87ACE-P041	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
54ea0f3d4474f0a43c5fc92f05c138d177885543b368ac9bfff949135cf79977	SEM-54EA0F3D4474	IMP-DL-D27460A55B-P001	1	IMP-DL-D27460A55B-P001	Downloads/theory-of-algebraic-geometry-5.tex	Downloads	PROBLEM	2	IMP-DL-D27460A55B-S001		YES	NEEDS_EDITORIAL_REVIEW
5528590ddf809869f03b48f5651f4e72212694ef319dca3c50054f0771249be2	SEM-5528590DDF80	IMP-DL-890EB1F6EA-P018	2	IMP-DL-890EB1F6EA-P018;IMP-M2-6D7FCEA253-P018	Downloads/merged_exercises_FULL_v2.tex;MATH-ALLS-2/merged_exercises_FULL_v2.tex	Downloads;MATH-ALLS-2	EXERCISE	3.4	IMP-DL-890EB1F6EA-S001;IMP-M2-6D7FCEA253-S001		YES	NEEDS_EDITORIAL_REVIEW
553722dd094a516481782712cd857d033e37db520042ae6c31706ebcb547cc0c	SEM-553722DD094A	IMP-DL-E0B80C696E-P006	1	IMP-DL-E0B80C696E-P006	Downloads/theory-of-algebraic-topology-7.tex	Downloads	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
5538b250888d2ac397c0bf35139be6ef5fee2de4b53ebecb9ce5d727ff5b6cba	SEM-5538B250888D	IMP-DL-12C1A20716-P036	1	IMP-DL-12C1A20716-P036	Downloads/theory-of-algebraic-topology-10.tex	Downloads	PROBLEM	15.	IMP-DL-12C1A20716-S011		YES	NEEDS_EDITORIAL_REVIEW
553c003748b221ed8f4bf9c3c8cac3c1ec7d5295fc8d1de8e0f6efb29d9e6a1a	SEM-553C003748B2	IMP-DL-4DEBE28720-P035	2	IMP-DL-4DEBE28720-P035;IMP-M3-8E395763C8-P035	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
558e72bc50afb5ffd9a75b05b12bdbf7ea63d3cb88d5634eeeb26aaab11821e9	SEM-558E72BC50AF	IMP-DL-40C58AD550-P005	1	IMP-DL-40C58AD550-P005	Downloads/theory-of-algebraic-geometry-4.tex	Downloads	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
55a67c0856330bf07cfcdc5466599cc04ce10ce8913993c5a28d0412c4f4474a	SEM-55A67C085633	IMP-DL-3C59D9EE8B-P009	2	IMP-DL-3C59D9EE8B-P009;IMP-M3-D1A916E0DD-P009	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
55ae026b26d1af6f97360100c4d6bec7ec4564b24a536de8d1f36e68361c45d0	SEM-55AE026B26D1	IMP-DL-3CA1CB77F7-P040	4	IMP-DL-3CA1CB77F7-P040;IMP-DL-3CA1CB77F7-R004712-55AE026B;IMP-M2-F08D4144EA-P040;IMP-M2-F08D4144EA-R004712-55AE026B	Downloads/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex	Downloads;MATH-ALLS-2	EXAMPLE;WORKED_EXAMPLE	100			NO	NEEDS_EDITORIAL_REVIEW
55c225fa399e4444f74f6d482ffd4e2ba1588b22d1fe0f23cefa95e6c869e89a	SEM-55C225FA399E	IMP-DL-D4351A3BBD-P012	2	IMP-DL-D4351A3BBD-P012;IMP-M2-721AD91C7F-P012	Downloads/theory-of-geometry-IV.tex;MATH-ALLS-2/theory-of-geometry-IV.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
55c3a9f10f91b65f29808c83994f295f6dfdcdafd71034c5f99c123f9f3a4372	SEM-55C3A9F10F91	IMP-DL-D18914CBBD-P010	2	IMP-DL-D18914CBBD-P010;IMP-M3-78B3C1B707-P010	Downloads/theory-of-commutative-algebra-11.tex;MATH_ALLS-3/theory-of-commutative-algebra-11.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	10			NO	NEEDS_EDITORIAL_REVIEW
55f0c77615610e89959cbb446a5416771b23be7a8f68851ce27eccb801256cf0	SEM-55F0C7761561	IMP-DL-D18914CBBD-P040	2	IMP-DL-D18914CBBD-P040;IMP-M3-78B3C1B707-P040	Downloads/theory-of-commutative-algebra-11.tex;MATH_ALLS-3/theory-of-commutative-algebra-11.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	6			NO	NEEDS_EDITORIAL_REVIEW
55f3b5912f907967b24704288b284e01f5afaf9494741af8dc0ad0714c7c9e94	SEM-55F3B5912F90	IMP-DL-721195CCB5-PSR002983-55F3B591	1	IMP-DL-721195CCB5-PSR002983-55F3B591	Downloads/theory-of-algebraic-geometry-11.tex	Downloads	EXAMPLE	11			NO	NEEDS_EDITORIAL_REVIEW
5605b9906e338a390a67d7922af9e37e70573d166ec9093fba2b8de62cb446ca	SEM-5605B9906E33	IMP-DL-3C59D9EE8B-P005	6	IMP-DL-3C59D9EE8B-P005;IMP-DL-40E9B7EE44-P005;IMP-DL-E1F1BB4192-P005;IMP-M3-0D398C7F27-P005;IMP-M3-17140B7F4C-P005;IMP-M3-D1A916E0DD-P005	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;Downloads/theory-of-commutative-algebra-5-professional.tex;Downloads/theory-of-commutative-algebra-5.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional.tex;MATH_ALLS-3/theory-of-commutative-algebra-5.tex	Downloads;MATH_ALLS-3	PROBLEM	7	IMP-DL-3C59D9EE8B-S009;IMP-DL-40E9B7EE44-S009;IMP-DL-E1F1BB4192-S009;IMP-M3-0D398C7F27-S009;IMP-M3-17140B7F4C-S009;IMP-M3-D1A916E0DD-S009		YES	NEEDS_EDITORIAL_REVIEW
5612f61400c86e22f1aa1bc413af4605807fa665957d895a5f189358610c54e6	SEM-5612F61400C8	IMP-DL-4DEBE28720-P034	2	IMP-DL-4DEBE28720-P034;IMP-M3-8E395763C8-P034	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	in			NO	NEEDS_EDITORIAL_REVIEW
562e4b06ad6cd48490be3e4f989b238e4cddae495419f5ef3d0abb1bdeefd234	SEM-562E4B06AD6C	IMP-DL-0EB9CBD958-P070	2	IMP-DL-0EB9CBD958-P070;IMP-M2-F4C85D52DC-P070	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
563be0e0504bc0b7a19678be73a79e607e2f08d7b9778a512e35d57c0a21661f	SEM-563BE0E0504B	IMP-DL-8D5CF4CFBA-PSR000972-563BE0E0	2	IMP-DL-8D5CF4CFBA-PSR000972-563BE0E0;IMP-M3-89937139FC-PSR000972-563BE0E0	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	Downloads;MATH_ALLS-3	PROBLEM	12	IMP-DL-8D5CF4CFBA-S012;IMP-M3-89937139FC-S012		YES	NEEDS_EDITORIAL_REVIEW
5650c91d5e264baa093030b504a3a99ae3e963afbb9341cc8b8a05182718ed56	SEM-5650C91D5E26	IMP-DL-067214B351-P001	1	IMP-DL-067214B351-P001	Downloads/theory-of-algebraic-topology-15.tex	Downloads	PROBLEM	1	IMP-DL-067214B351-S001		YES	NEEDS_EDITORIAL_REVIEW
5677ecc2120a59f02cc8a52983153b67a39fdec62e99ddd4710d17b20fdeeeeb	SEM-5677ECC2120A	IMP-DL-2370D81D66-P065	2	IMP-DL-2370D81D66-P065;IMP-M2-D036BAB254-P065	Downloads/theory-of-analysis-FD.tex;MATH-ALLS-2/theory-of-analysis-FD.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
5685a41d6101740cf01e0c0b062853fd72313d691eaf90a3c16672aa8bc0fa79	SEM-5685A41D6101	IMP-DL-E12021E60A-P006	1	IMP-DL-E12021E60A-P006	Downloads/theory-of-algebraic-topology-17.tex	Downloads	WORKED_EXAMPLE	8.4			NO	NEEDS_EDITORIAL_REVIEW
5699c084c7c986b2d9e4476f29c64f1458edb007b3013e35fa528825e7a52c9d	SEM-5699C084C7C9	IMP-DL-4DEBE28720-P076	2	IMP-DL-4DEBE28720-P076;IMP-M3-8E395763C8-P076	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	7			NO	NEEDS_EDITORIAL_REVIEW
56a0f0c18cbd19ff0ad85798141db947eb105b13213e6f74f0a22fb483821b89	SEM-56A0F0C18CBD	IMP-DL-183AD43C4C-R000904-56A0F0C1	4	IMP-DL-183AD43C4C-R000904-56A0F0C1;IMP-DL-20E278E436-R000846-56A0F0C1;IMP-M2-1895C43FC6-R000904-56A0F0C1;IMP-M2-50B0B212DD-R000846-56A0F0C1	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	Downloads;MATH-ALLS-2	EXERCISE	5.5	IMP-DL-183AD43C4C-S022;IMP-DL-20E278E436-S022;IMP-M2-1895C43FC6-S022;IMP-M2-50B0B212DD-S022		YES	NEEDS_EDITORIAL_REVIEW
56aa8360ffb24c2610677994e3523dbaee6f88c35318862b4ac96c8d5af391df	SEM-56AA8360FFB2	IMP-DL-2E134BF207-P051	1	IMP-DL-2E134BF207-P051	Downloads/theory-of-algebraic-topology-5.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
56ff06a5d6569f634d54daca17d9c6130ebc6dc0afe8bdf2a87e8695ba588a36	SEM-56FF06A5D656	IMP-DL-31FF76D7B8-PSR002633-56FF06A5	1	IMP-DL-31FF76D7B8-PSR002633-56FF06A5	Downloads/theory-of-algebraic-topology-16.tex	Downloads	PROBLEM				NO	NEEDS_EDITORIAL_REVIEW
5729ecc1e20e42db1e51818264d740569a675baee3383969476e8556f9102a17	SEM-5729ECC1E20E	IMP-DL-38CE6DEB56-P034	2	IMP-DL-38CE6DEB56-P034;IMP-M3-D19BB3C803-P034	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	Downloads;MATH_ALLS-3	EXERCISE	2	IMP-DL-38CE6DEB56-S002;IMP-M3-D19BB3C803-S002		YES	NEEDS_EDITORIAL_REVIEW
5750de279c5ce421d648097f2460521ce324dac3c5b845deaac8cd3d7c422c0a	SEM-5750DE279C5C	IMP-DL-3E276561C4-P014	2	IMP-DL-3E276561C4-P014;IMP-M3-AB2FCA292B-P014	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	Downloads;MATH_ALLS-3	PROBLEM	4	IMP-DL-3E276561C4-S028;IMP-M3-AB2FCA292B-S028		YES	NEEDS_EDITORIAL_REVIEW
575de46e90e587725af504d64f5d6a77d94fb511a9a65df5243e0e61f6cddc76	SEM-575DE46E90E5	IMP-DL-3C59D9EE8B-P125	2	IMP-DL-3C59D9EE8B-P125;IMP-M3-D1A916E0DD-P125	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
575f884c1d0affcd889591fcf990c21a1f699123dbcd3510d3744366d19ec040	SEM-575F884C1D0A	IMP-DL-D6E9B3BC73-P032	2	IMP-DL-D6E9B3BC73-P032;IMP-M3-422B74F85F-P032	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	Downloads;MATH_ALLS-3	PROBLEM	3			NO	NEEDS_EDITORIAL_REVIEW
5780c82e8f07afa0846537712523c724dcbc0ee48dce6e4ea7e6be8a7729eaa4	SEM-5780C82E8F07	IMP-DL-0EB9CBD958-P021	2	IMP-DL-0EB9CBD958-P021;IMP-M2-F4C85D52DC-P021	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
5782dd1f97a1d68ba84b3f0861c429d3c93d7ce635335df6ec38710ba8fa583b	SEM-5782DD1F97A1	IMP-DL-2B81C66D0F-R000819-5782DD1F	2	IMP-DL-2B81C66D0F-R000819-5782DD1F;IMP-M3-84A516D889-R000811-5782DD1F	Downloads/theory-of-algebraic-topology-2.tex;MATH_ALLS-3/theory-of-algebraic-topology-2.tex	Downloads;MATH_ALLS-3	EXAMPLE	4			NO	NEEDS_EDITORIAL_REVIEW
