record_type	source_file	source_block_id	source_instance	source_kind	source_title	destination	canonical_target	target_kind	classification	method	score	paired_solution	notes
CANONICAL_ADDITION						VIII/03	prob:viii03-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/03	prob:viii03-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/03	prob:viii03-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/03	prob:viii03-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/03	prob:viii03-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/03	prob:viii03-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/03	prob:viii03-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/03	prob:viii03-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch03_degree_of_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-18	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-19	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-20	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-21	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-22	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-23	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	exr:viii04-24	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-01	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-02	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-03	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-04	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-14	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-15	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-16	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-17	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-18	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-19	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/04	prob:viii04-20	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch04_spheres_and_antipodal_maps/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-18	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-19	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-20	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-21	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-22	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-23	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	exr:viii05-24	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-01	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-02	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-03	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-04	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-14	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-15	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-16	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-17	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-18	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-19	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-20	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-21	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-22	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-23	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/05	prob:viii05-24	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch05_cell_attachments/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
CANONICAL_ADDITION						VIII/06	exr:viii06-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch06_cw_complexes/chapter.tex
