destination	target_id	kind	title	paired_solution	path	legacy_targeted
VIII/10	def:viii10-covering-map	definition	Covering map	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prop:viii10-discrete-fibers	proposition	Fibers are discrete	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prop:viii10-sheet-number	proposition	Constant sheet number on connected bases	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	ex:viii10-circle-cover	example	The exponential cover	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	VIII/10:EXAMPLE:02	example	the map z z 2 is a two sheeted covering of the circle by	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	def:viii10-trivial-cover	definition	Trivial covering	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prop:viii10-local-homeomorphism	proposition	Coverings are local homeomorphisms	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prop:viii10-restriction	proposition	Restriction	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	thm:viii10-pullback	theorem	Pullback covering	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prop:viii10-components	proposition	Components of a covering	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	def:viii10-universal-cover	definition	Universal covering space	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	VIII/10:EXAMPLE:03	example	for n 2 s n rp n is a two sheeted cover and s	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	def:viii10-section	definition	Section	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	def:viii10-cover-isomorphism	definition	Isomorphism of coverings	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	thm:viii10-pi1-injection	theorem	Fundamental-group injection	NO	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-01	exercise	define an evenly covered neighborhood	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-02	exercise	define a covering map	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-03	exercise	what is a fiber	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-04	exercise	why are covering fibers discrete	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-05	exercise	what is an n sheeted cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-06	exercise	when is sheet number constant	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-07	exercise	give the universal cover of s 1	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-08	exercise	what is the fiber over 1 in the exponential cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-09	exercise	give an n sheeted self cover of s 1	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-10	exercise	define a trivial covering	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-11	exercise	what local property does every covering have	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-12	exercise	does every surjective local homeomorphism automatically give a covering	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-13	exercise	what happens when a covering is restricted to a subspace a x	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-14	exercise	define the pullback covering set	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-15	exercise	what map is the pullback covering projection	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-16	exercise	define a universal cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-17	exercise	what universal cover does rp n have for n 2	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-18	exercise	define a section of a covering	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-19	exercise	do coverings always have local sections	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-20	exercise	define an isomorphism of coverings over x	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-21	exercise	what does a covering induce on 1	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-22	exercise	what subgroup corresponds to a universal cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-23	exercise	how is sheet number related to subgroup index in the standard classification setting	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	exr:viii10-24	exercise	what is the bridge to viii 11	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-01	problem	Exponential evenly covered arc	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-02	problem	Two-sheeted circle cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-03	problem	Degree-\(n\) circle cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-04	problem	Trivial finite cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-05	problem	Discrete fiber proof	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-06	problem	Sheet-number constancy	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-07	problem	Restriction cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-08	problem	Pullback cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-09	problem	Projective cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-10	problem	Universal projective cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-11	problem	Local sections	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-12	problem	Global section warning	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-13	problem	Covering isomorphism	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-14	problem	Connected component cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-15	problem	Universal cover subgroup	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-16	problem	Finite circle subgroup	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-17	problem	Product pullback	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-18	problem	Cover of a simply connected base	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-19	problem	Cover and local topology	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-20	problem	Fiber cardinality of disconnected cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-21	problem	Identity cover	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-22	problem	Composition preview	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-23	problem	Classification preview	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/10	prob:viii10-24	problem	Bridge to lifting	YES	books/vol08_algebraic_topology/chapters/ch10_covering_spaces/chapter.tex	NO
VIII/11	def:viii11-lift	definition	Lift	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	thm:viii11-path-lifting	theorem	Path lifting	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	thm:viii11-unique-lifts	theorem	Uniqueness on connected domains	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	thm:viii11-homotopy-lifting	theorem	Homotopy lifting	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	cor:viii11-endpoints	corollary	Homotopic paths have matching lifted endpoints	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prop:viii11-loop-criterion	proposition	Closed-lift criterion	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	thm:viii11-pi1-injective	theorem	Coverings inject on \(\pi_1\)	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	thm:viii11-general-criterion	theorem	Lifting criterion	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	cor:viii11-simply-connected-domain	corollary	Simply connected domains lift	NO	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-01	exercise	define a lift of f y x	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-02	exercise	what extra datum is needed to lift a path uniquely	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-03	exercise	state path lift uniqueness	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-04	exercise	how is path lifting proved locally	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-05	exercise	when are two lifts of one map equal on a connected domain	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-06	exercise	state homotopy lifting	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-07	exercise	what happens to lifted endpoints of endpoint homotopic paths	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-08	exercise	when does a loop lift to a loop at x 0	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-09	exercise	what does a covering induce on fundamental groups	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-10	exercise	state the general lifting criterion	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-11	exercise	how is a lift constructed from the criterion	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-12	exercise	why is the constructed value independent of path	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-13	exercise	what is the covering subgroup of a universal cover	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-14	exercise	when does a map lift to a universal cover	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-15	exercise	why does a simply connected domain lift	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-16	exercise	what is a lift to r of a map into s 1	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-17	exercise	how is a continuous n th root a lifting problem	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-18	exercise	when does a degree m circle map have an n th root lift	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-19	exercise	what is monodromy	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-20	exercise	why does monodromy depend only on loop homotopy class	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-21	exercise	when is monodromy transitive	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-22	exercise	what subgroup records a pointed connected covering	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-23	exercise	what does this subgroup tell about loops	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	exr:viii11-24	exercise	what is the bridge to viii 12	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-01	problem	Lift a circle loop	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-02	problem	Lift from another sheet	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-03	problem	Closed lift test on the universal circle cover	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-04	problem	Finite circle cover criterion	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-05	problem	Injection proof	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-06	problem	Uniqueness of map lifts	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-07	problem	Homotopy endpoint invariant	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-08	problem	Continuous argument on an interval	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-09	problem	No global argument on \(S^1\)	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-10	problem	Square root of a circle map	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-11	problem	Cube root	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-12	problem	Fourth root	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-13	problem	Lift from simply connected domain	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-14	problem	Universal-cover lift	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-15	problem	Path-independence calculation	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-16	problem	Monodromy of \(z\mapsto z^n\)	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-17	problem	Transitivity	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-18	problem	Disconnected trivial cover monodromy	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-19	problem	Connectedness test preview	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-20	problem	Lift of identity	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-21	problem	Deck transformation as a lift	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/11	prob:viii11-22	problem	Bridge to deck rigidity	YES	books/vol08_algebraic_topology/chapters/ch11_lifting_properties/chapter.tex	NO
VIII/12	def:viii12-deck	definition	Deck transformation	NO	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex	NO
VIII/12	prop:viii12-fiber	proposition	Fiber preservation	NO	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex	NO
VIII/12	thm:viii12-one-point	theorem	One point determines a deck transformation	NO	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex	NO
VIII/12	cor:viii12-free	corollary	Free action	NO	books/vol08_algebraic_topology/chapters/ch12_deck_transformations_and_group_actions/chapter.tex	NO
